x,y,text,lang
-12.202631,-6.0724816,"""responsibility""",ko
-22.099607,-4.166101,"""change""",ko
-27.23371,-13.786057,"""expertise""",ko
-29.66476,-17.748657,"""meaning""",ko
-13.676715,-16.378603,"""freshness""",ko
-5.8130918,7.0090737,"""health""",ko
-33.333412,-22.526253,"""to solve""",ko
-19.758623,-9.849061,"""determination""",ko
-40.132793,-22.07511,"""interaction""",ko
-39.790497,-23.726057,"""interdependence""",ko
-1.5860878,12.07496,"""integration""",ko
-28.541368,-25.388145,"""sociability""",ko
-23.63264,-14.286116,"""critique""",ko
-29.9285,-28.785648,"""value chain""",ko
-26.738111,-21.467884,"""self-development""",ko
-32.440434,-23.829662,"""to understand""",ko
-32.345436,-30.132729,"""to disappear""",ko
-35.569454,-22.415829,"""to communicate""",ko
-35.669693,-24.560732,"""to exist""",ko
-29.178257,-20.795341,"""self""",ko
-22.761227,-23.515427,"""continuous improvement""",ko
-20.059525,-19.27468,"""publicness""",ko
-4.128923,9.06438,"""business""",ko
-21.821466,-17.296843,"""proactive""",ko
-8.556975,9.965765,"""festival""",ko
-25.286892,-20.11209,"""emotional intelligence""",ko
-34.672264,-26.802162,"""to laugh""",ko
-4.643555,6.622569,"""safety""",ko
-23.11094,-22.920843,"""continuous""",ko
-21.493668,-12.89865,"""psychology""",ko
-13.819171,-9.882694,"""community""",ko
-26.680696,-17.522305,"""authenticity""",ko
-28.2541,-31.654915,"""digitalization""",ko
-10.879555,-1.4987265,"""to evolve""",ko
10.020779,18.212933,"""freedom""",ko
-15.090656,-17.720646,"""comfort""",ko
-20.945671,-13.978047,"""philosophy""",ko
-24.268541,-14.20712,"""vision""",ko
-19.57911,-5.54849,"""spirit""",ko
-24.469763,-17.268131,"""successful""",ko
-23.229492,-28.440163,"""renewable energy""",ko
-27.017744,-9.856355,"""assistance""",ko
-32.15857,-17.775253,"""to remember""",ko
-27.315264,-6.5353165,"""donation""",ko
-21.709423,-17.703953,"""active participation""",ko
-26.147303,-12.914479,"""competition""",ko
-11.493696,-18.729265,"""trust""",ko
-22.263378,-5.22895,"""harmony""",ko
-34.86164,-21.133623,"""to convey""",ko
-19.263145,-26.738377,"""epistemology""",ko
-11.206919,3.1511204,"""safety""",ko
-18.168905,-11.154161,"""adaptability""",ko
-11.332033,-12.570299,"""faith""",ko
-25.508137,-23.864948,"""openness""",ko
-35.358925,-19.390905,"""to begin""",ko
-34.058743,-28.658646,"""to meet""",ko
-6.5152993,3.8282406,"""system""",ko
-10.139706,7.8092065,"""revolutionary""",ko
-15.0433855,-29.490326,"""lifestyle""",ko
-24.314798,-3.270423,"""hope""",ko
-31.044985,-26.74444,"""to take risks""",ko
-27.874933,-29.088058,"""intellectual property""",ko
-32.45857,-20.09614,"""to express""",ko
-39.439064,-21.367151,"""motivation""",ko
-29.688124,-3.5257218,"""crisis management""",ko
-33.76132,-19.738714,"""to accept""",ko
-26.430876,-4.121394,"""action""",ko
-26.343693,-29.621555,"""self-esteem""",ko
-10.318606,-8.668987,"""cultural heritage""",ko
-24.18724,-25.35755,"""charisma""",ko
-29.430624,-21.63019,"""confession""",ko
-15.660423,-14.116323,"""soul""",ko
-4.2008843,6.8906236,"""volunteering""",ko
-3.3046625,8.235192,"""information""",ko
-15.562521,-18.118814,"""wholeness""",ko
19.493786,17.553637,"""friend""",ko
-13.25024,-15.074032,"""conviction""",ko
-34.21594,-22.490597,"""to combine""",ko
-21.947002,-0.7823009,"""change management""",ko
-25.21102,-16.364082,"""personality""",ko
-33.050743,-31.694351,"""to help""",ko
-33.092888,-29.053734,"""to fit in""",ko
-24.74787,-16.364618,"""success""",ko
-11.968533,-19.900414,"""trustworthiness""",ko
-32.130207,-23.909737,"""stakeholder""",ko
-30.14881,-11.8676815,"""Earth""",ko
-20.829845,-33.273483,"""balance""",ko
-21.827646,-0.43045482,"""resource management""",ko
-15.467394,-7.6579313,"""compromise""",ko
-21.583435,-16.27211,"""active""",ko
-30.422186,-17.983133,"""future""",ko
-18.023386,-4.472284,"""emotion""",ko
-18.144058,-6.96377,"""empathy""",ko
-12.603575,-14.470783,"""belief system""",ko
-28.431437,-22.602694,"""sense of belonging""",ko
-5.1760526,10.7791815,"""thought""",ko
-23.566458,-11.218369,"""communication""",ko
-26.84789,-9.564679,"""morality""",ko
17.255674,-0.10606862,"""resource recycling""",ko
-19.530344,-15.820643,"""class""",ko
-27.690937,-5.4979706,"""climate""",ko
9.966318,17.776278,"""finance""",ko
-5.292521,4.0663366,"""system""",ko
-11.9015665,3.333698,"""efficiency""",ko
-25.90278,-18.565775,"""relativity""",ko
-7.299782,8.661062,"""movie""",ko
-17.116798,-13.391256,"""welcome""",ko
-19.332825,-15.747944,"""occupation""",ko
-36.839783,-10.446933,"""to imagine""",ko
-15.190822,-29.384838,"""mindset""",ko
-35.445675,-25.769156,"""to dream""",ko
-7.7793503,1.0369517,"""city""",ko
-26.519123,-5.0609226,"""motivation""",ko
-4.167419,4.5660467,"""environment""",ko
-34.36992,-29.902937,"""anywhere""",ko
-22.91318,-18.744097,"""mental resources""",ko
-8.966538,3.6256027,"""crime""",ko
-6.726687,9.640007,"""literature""",ko
-22.756628,-24.122637,"""sustainability""",ko
-23.25757,-11.24576,"""communication skills""",ko
-0.6433777,12.418764,"""cooperation""",ko
-17.604435,-16.29234,"""perspective""",ko
-20.252964,-28.703506,"""outsider""",ko
-12.180874,6.8651476,"""technological innovation""",ko
-5.2929606,-19.321049,"""countryside""",ko
-25.000158,-19.2486,"""creativity""",ko
-33.97653,-12.238853,"""civilization""",ko
-23.333158,-8.173375,"""prospect""",ko
-30.53609,-19.698174,"""consideration""",ko
-33.53357,-30.730824,"""to be thoughtful""",ko
-24.769405,-27.722515,"""to be natural""",ko
23.491789,-24.433191,"""insight""",ko
-19.271746,-12.041481,"""influence""",ko
-15.310745,-2.2076323,"""leisure""",ko
-26.664452,-21.56119,"""self-reflection""",ko
-22.118492,-15.3444605,"""comedy""",ko
-10.342274,-2.4770453,"""to research""",ko
-24.90637,3.7998657,"""present""",ko
-21.338139,-32.84349,"""imbalance""",ko
-32.775055,-8.417778,"""truth""",ko
-23.459911,-22.430237,"""continuity""",ko
-17.986294,-22.164417,"""free market""",ko
-37.75349,-13.533207,"""goal""",ko
-25.532751,-24.707537,"""clarity""",ko
-32.733654,-27.79138,"""to achieve""",ko
-18.34397,-6.619481,"""feeling""",ko
-19.943563,-7.721996,"""decision""",ko
-19.691607,-5.5198116,"""mental health""",ko
-33.868076,-12.345939,"""meditation""",ko
-36.973717,-20.981184,"""to think""",ko
-18.516947,5.4513254,"""lesson""",ko
-4.1703024,2.6827042,"""exercise""",ko
-27.158236,-17.029343,"""stability""",ko
-30.56331,-24.007421,"""to endure""",ko
-12.217588,7.4501653,"""innovative thinking""",ko
-36.282387,-16.999765,"""to change""",ko
-28.4394,0.14837609,"""delight""",ko
-8.962452,-8.918789,"""humor""",ko
-21.424797,-3.4052207,"""ecology""",ko
-13.58018,-11.182727,"""social capital""",ko
-28.091625,-12.161418,"""guts""",ko
-11.968533,-19.900414,"""reliability""",ko
-13.250166,-15.074277,"""belief""",ko
-14.279125,-3.646256,"""value""",ko
-8.012838,7.8770313,"""culture""",ko
-33.6973,-18.33742,"""to sing""",ko
-35.0771,-29.97719,"""idea""",ko
-7.1547217,6.4003143,"""science""",ko
-6.6854453,10.92295,"""peace""",ko
-21.275227,-25.297335,"""individual freedom""",ko
-15.251356,0.7615188,"""equality""",ko
-9.827095,10.6266775,"""dream""",ko
-7.861174,5.416651,"""policy""",ko
-17.480919,-13.457356,"""eternity""",ko
-30.980928,-18.541605,"""to feel""",ko
-39.643448,-24.784616,"""beauty""",ko
-32.504173,-28.398035,"""to teach""",ko
-27.74173,-10.792352,"""learning""",ko
-37.54572,-26.621544,"""to delight""",ko
-24.689472,-5.8416657,"""reaction""",ko
-27.065958,-26.188437,"""decision-making""",ko
-24.912107,3.8011823,"""reality""",ko
-25.56769,-23.486095,"""directionality""",ko
-29.805267,-10.34529,"""friendship""",ko
-8.120781,-2.99812,"""to love""",ko
-9.396056,-4.677634,"""to learn""",ko
-8.200176,10.711752,"""union""",ko
-34.876858,-8.927639,"""coexistence""",ko
-26.132723,-15.865225,"""atmosphere""",ko
-28.518105,-15.682819,"""skill""",ko
4.483701,6.816523,"""love""",ko
-36.184036,-9.2054615,"""imagination""",ko
-4.346442,3.0246236,"""activity""",ko
-25.822844,-9.877377,"""challenge""",ko
-12.270753,-15.936785,"""body""",ko
-29.49934,-23.420769,"""social participation""",ko
-32.86421,-25.493723,"""to be harmonious""",ko
-8.808683,7.0283337,"""welfare""",ko
-29.164103,-25.600218,"""diversity""",ko
-37.354713,-18.8561,"""to expand""",ko
-34.711296,-18.635416,"""to train""",ko
-32.34483,-30.372438,"""to fade""",ko
-27.346088,-7.232346,"""contribution""",ko
-19.142206,-21.75627,"""asset""",ko
-16.101084,-18.809717,"""desirability""",ko
-26.185476,-29.70399,"""self-actualization""",ko
-7.700322,4.368112,"""humanity""",ko
-5.684491,7.564244,"""travel""",ko
-24.47888,-21.287956,"""subjectivity""",ko
-33.76709,-24.141502,"""to like""",ko
-6.776615,2.7529511,"""book""",ko
-40.132793,-22.07511,"""interactivity""",ko
-24.318033,-10.237631,"""tradition""",ko
-28.439493,0.1484815,"""joy""",ko
-5.9111276,5.382901,"""learning""",ko
-33.565243,-20.96785,"""to care""",ko
-17.690207,-9.1214,"""discrimination""",ko
-9.363832,-1.7014339,"""to experience""",ko
-14.49918,-11.107007,"""social responsibility""",ko
-32.247005,-5.54025,"""dignity""",ko
-37.750378,-13.544896,"""presentation""",ko
-8.185746,3.2895575,"""relationship""",ko
-19.435173,-27.214045,"""holistic""",ko
-26.548323,-19.985989,"""spontaneity""",ko
-21.449232,-13.009099,"""rhythm""",ko
-21.23526,-32.925835,"""balanced""",ko
-5.4350123,9.507641,"""industry""",ko
-26.68367,-5.976307,"""courage""",ko
-33.202145,-29.75058,"""to happen""",ko
-9.422341,-2.7589116,"""to confirm""",ko
-18.516907,5.4513907,"""lesson""",ko
-31.096476,-12.691946,"""wisdom""",ko
-9.684215,1.8251883,"""realm""",ko
1.8191724,4.535164,"""generation""",ko
-7.0311584,0.9022148,"""whole""",ko
-32.333046,-17.322506,"""to expect""",ko
-8.312015,9.104651,"""ethics""",ko
18.780703,-31.17968,"""positivity""",en
36.611336,3.3534908,"""vision implementation""",en
39.931675,-4.919277,"""co-prosperity""",en
50.492542,10.196157,"""to celebrate""",en
23.641483,-12.841264,"""exam""",en
27.6475,9.941463,"""observation""",en
27.63706,-4.364233,"""consultation""",en
18.41531,21.17339,"""nature""",en
21.43597,16.799786,"""human rights""",en
35.203434,6.714631,"""resolution""",en
50.03181,12.606082,"""to enjoy""",en
43.96596,0.79352087,"""kindness""",en
37.59178,-20.419043,"""leadership""",en
34.045403,7.3577075,"""respect""",en
58.224712,6.8391943,"""to strengthen""",en
24.094374,19.970219,"""effort""",en
30.50778,-4.6899023,"""imagination""",en
16.443735,-13.436302,"""universe""",en
43.31452,-4.0244846,"""variability""",en
20.830667,-31.287796,"""intuition""",en
20.573149,5.3683624,"""trust""",en
23.709166,-3.4776914,"""resource""",en
20.217787,20.990532,"""operation""",en
29.443005,-13.976864,"""pursuit""",en
43.050922,-13.564443,"""insider""",en
24.223047,10.41573,"""communication""",en
42.70785,-18.815155,"""conviction""",en
11.251019,-30.92293,"""autonomy""",en
54.396896,8.285098,"""to improve""",en
14.646589,3.3443422,"""negotiation""",en
42.559715,-10.111323,"""recovery""",en
13.318219,20.908783,"""values""",en
21.743656,-6.497699,"""technology""",en
39.451412,-23.92487,"""resilience""",en
37.048473,-9.278755,"""knowledge""",en
33.217213,-23.548208,"""counseling""",en
22.608088,6.541578,"""inspiration""",en
48.093616,7.407697,"""beyond expectation""",en
36.85252,0.63113946,"""value creation""",en
40.805378,-6.09842,"""rationality""",en
26.854607,4.0110664,"""past""",en
40.04543,-3.4500504,"""justice""",en
52.18308,12.416938,"""to share""",en
53.33757,3.4080462,"""to be curious""",en
52.18796,3.9729743,"""to seek happiness""",en
22.619062,-1.3191087,"""heritage""",en
34.724483,-1.397245,"""public policy""",en
44.370514,1.2998377,"""togetherness""",en
43.745102,3.6066604,"""loving""",en
55.43306,8.184668,"""to choose""",en
30.508871,-4.6901193,"""imagination""",en
32.946404,-12.698555,"""natural disaster""",en
40.369595,2.0304122,"""participation""",en
39.115864,0.9674782,"""satisfaction""",en
34.9879,-8.151945,"""discernment""",en
33.553528,3.1981528,"""learning ability""",en
30.568794,-0.21473588,"""social responsibility""",en
8.715465,-8.0338125,"""necessity""",en
12.4508915,13.130986,"""expertise""",en
39.566967,-0.5267902,"""happiness""",en
14.729955,23.111692,"""innovation""",en
37.181164,-13.14109,"""stocks""",en
24.192404,6.6484733,"""passion""",en
28.61483,-9.595962,"""romance""",en
14.904475,-26.147255,"""tragedy""",en
52.570145,10.952704,"""to finish""",en
39.14203,8.223988,"""wise""",en
34.689384,-7.0634727,"""collaboration""",en
57.588066,6.0586815,"""to unfold""",en
25.41033,11.922356,"""process innovation""",en
16.165054,22.376816,"""family""",en
13.905928,3.9365404,"""harmony""",en
34.485786,0.6610551,"""social equality""",en
27.336878,11.40908,"""democracy""",en
24.652693,7.9382796,"""process""",en
25.593357,7.0511107,"""art""",en
34.625095,3.6414287,"""perception""",en
20.882246,8.5977745,"""structure""",en
44.145275,-1.1572782,"""solidarity""",en
40.329334,-6.298356,"""vitality""",en
15.463751,20.320423,"""bond""",en
39.18063,8.137831,"""wisely""",en
32.522095,1.0058166,"""personal information""",en
34.825527,-20.004932,"""potential""",en
22.682125,18.191248,"""innovative""",en
33.693443,-29.2384,"""self-improvement""",en
47.48455,-8.4863,"""growth""",en
9.867945,-28.633753,"""adventure""",en
20.728388,-5.8463883,"""strategy""",en
21.015625,3.1602526,"""dissemination""",en
51.207222,11.505043,"""to cry""",en
53.128395,7.968774,"""to create""",en
6.0446544,-7.5646286,"""rest""",en
48.28196,0.54965585,"""creative thinking""",en
26.144547,9.557983,"""intelligence""",en
34.391144,-5.3737597,"""international cooperation""",en
37.361942,-19.75521,"""responsibility""",en
37.10967,4.996605,"""change""",en
12.450882,13.130998,"""expertise""",en
19.468954,23.021385,"""meaning""",en
44.974434,0.0881888,"""freshness""",en
16.416548,20.643898,"""health""",en
55.286232,7.071698,"""to solve""",en
21.017847,20.694668,"""determination""",en
30.408314,10.889277,"""interaction""",en
30.254486,10.681123,"""interdependence""",en
20.08149,20.728577,"""integration""",en
28.616777,-6.7947946,"""sociability""",en
-4.7095785,-27.959684,"""critique""",en
26.099142,-8.402966,"""value chain""",en
33.60633,-28.929123,"""self-development""",en
52.922146,9.567127,"""to understand""",en
56.069553,4.8990207,"""to disappear""",en
25.88673,-6.243557,"""to communicate""",en
56.329456,5.5755973,"""to exist""",en
30.538122,4.497365,"""self""",en
46.675465,-6.878313,"""continuous improvement""",en
34.782246,-1.3406403,"""publicness""",en
26.972824,8.469536,"""business""",en
19.039396,-10.056337,"""proactive""",en
4.9401374,-5.9417357,"""festival""",en
39.410732,-24.555624,"""emotional intelligence""",en
53.911896,7.0839076,"""to laugh""",en
31.880653,-8.731862,"""safety""",en
46.6228,-6.1671033,"""continuous""",en
21.851494,-7.143308,"""psychology""",en
38.229645,-7.2848287,"""community""",en
13.959235,-31.792614,"""authenticity""",en
27.85749,-1.8088251,"""digitalization""",en
26.122042,-5.647465,"""to evolve""",en
32.657185,-7.1700497,"""freedom""",en
39.00663,-12.729642,"""comfort""",en
28.932814,-2.9759033,"""philosophy""",en
36.569984,4.3450603,"""vision""",en
24.290773,6.048232,"""spirit""",en
46.695072,-5.70874,"""successful""",en
46.68621,-2.7531517,"""renewable energy""",en
20.469692,21.693306,"""assistance""",en
53.384075,9.942473,"""to remember""",en
39.158985,3.8582978,"""donation""",en
31.638252,-0.23512352,"""active participation""",en
41.764427,0.49188215,"""competition""",en
20.573149,5.3683624,"""trust""",en
13.905915,3.9365385,"""harmony""",en
56.44709,2.126824,"""to convey""",en
10.855869,-40.23998,"""epistemology""",en
31.880653,-8.731862,"""safety""",en
32.146793,-3.424967,"""adaptability""",en
28.588037,2.608553,"""faith""",en
43.552986,0.62363994,"""openness""",en
53.06208,10.724648,"""to begin""",en
50.489258,8.444882,"""to meet""",en
26.021349,7.913548,"""system""",en
41.688797,-8.118489,"""revolutionary""",en
19.842503,-0.925095,"""lifestyle""",en
26.31753,2.0906782,"""hope""",en
58.811954,5.550625,"""to take risks""",en
39.92378,-25.779846,"""intellectual property""",en
53.82692,12.137367,"""to express""",en
39.807632,3.046438,"""motivation""",en
25.638302,-3.4107819,"""crisis management""",en
53.729652,8.667873,"""to accept""",en
19.305288,19.96478,"""action""",en
10.011995,-37.81257,"""self-esteem""",en
22.682154,-1.4056001,"""cultural heritage""",en
-0.6679279,-25.939098,"""charisma""",en
43.09779,-17.643835,"""confession""",en
16.351305,19.02126,"""soul""",en
33.09344,-23.891645,"""volunteering""",en
20.759415,8.443698,"""information""",en
47.376926,-10.556962,"""wholeness""",en
46.127773,4.406252,"""friend""",en
42.70785,-18.815155,"""conviction""",en
51.117958,10.246007,"""to combine""",en
36.50568,2.1263573,"""change management""",en
38.75604,-2.647243,"""personality""",en
54.417084,9.88486,"""to help""",en
54.38747,10.739416,"""to fit in""",en
22.63797,-11.588555,"""success""",en
43.99444,-5.856217,"""trustworthiness""",en
35.992104,-24.080189,"""stakeholder""",en
32.88851,9.271374,"""Earth""",en
18.267313,21.564686,"""balance""",en
24.539408,-3.4013898,"""resource management""",en
12.998282,-12.287062,"""compromise""",en
25.526323,5.4910216,"""active""",en
37.764355,-10.157823,"""future""",en
23.856392,-10.709518,"""emotion""",en
20.922186,-13.498478,"""empathy""",en
26.00863,-10.839326,"""belief system""",en
57.525074,3.9352894,"""sense of belonging""",en
45.90337,7.07728,"""thought""",en
24.223518,10.415523,"""communication""",en
38.18282,-1.8041369,"""morality""",en
23.571136,17.425432,"""resource recycling""",en
25.497416,3.611571,"""class""",en
1.5927329,-24.600655,"""climate""",en
14.760045,20.181084,"""finance""",en
26.021349,7.913548,"""system""",en
24.216663,20.0048,"""efficiency""",en
15.026529,-30.121063,"""relativity""",en
5.808209,-11.439574,"""movie""",en
44.42026,8.904116,"""welcome""",en
16.812445,23.543013,"""occupation""",en
53.4877,5.9133987,"""to imagine""",en
31.036568,-14.725975,"""mindset""",en
53.399895,4.695914,"""to dream""",en
28.496601,3.8833299,"""city""",en
39.807632,3.046438,"""motivation""",en
40.5278,4.7039056,"""environment""",en
48.467026,8.527697,"""anywhere""",en
27.494192,-0.57836,"""mental resources""",en
27.311745,-14.604291,"""crime""",en
40.253323,-7.4039984,"""literature""",en
42.865173,-2.781815,"""sustainability""",en
27.915712,-0.35099962,"""communication skills""",en
22.13568,20.943512,"""cooperation""",en
20.650291,-36.61377,"""perspective""",en
43.105267,-13.542059,"""outsider""",en
22.029568,-5.9593897,"""technological innovation""",en
39.30475,-18.784906,"""countryside""",en
41.13799,-10.233653,"""creativity""",en
34.979065,-3.6831229,"""civilization""",en
21.522411,-36.51406,"""prospect""",en
43.4132,4.20258,"""consideration""",en
52.778458,2.6219056,"""to be thoughtful""",en
53.494152,2.7436407,"""to be natural""",en
47.066967,10.820863,"""insight""",en
38.20175,-11.0675,"""influence""",en
23.375607,3.1926353,"""leisure""",en
34.08014,-28.863628,"""self-reflection""",en
38.81239,6.277349,"""comedy""",en
50.394268,9.250251,"""to research""",en
43.19087,5.76359,"""present""",en
26.410633,-4.004985,"""imbalance""",en
40.84521,-2.1789355,"""truth""",en
41.94704,-3.824496,"""continuity""",en
39.646404,9.356992,"""free market""",en
24.781666,-13.330703,"""goal""",en
36.909035,-6.753708,"""clarity""",en
51.608696,8.192976,"""to achieve""",en
24.385172,-9.166993,"""feeling""",en
39.674587,-21.029835,"""decision""",en
35.79966,-0.050889537,"""mental health""",en
19.566334,0.85789746,"""meditation""",en
56.373856,10.35954,"""to think""",en
35.677822,-22.973454,"""lesson""",en
15.784331,-19.727436,"""exercise""",en
43.078747,-2.314452,"""stability""",en
57.85111,8.184026,"""to endure""",en
46.094135,-0.5753013,"""innovative thinking""",en
55.785175,9.163234,"""to change""",en
47.89186,10.6282835,"""delight""",en
22.38563,-21.390923,"""humor""",en
21.65689,-7.6493683,"""ecology""",en
30.32238,1.0621614,"""social capital""",en
22.360826,-16.034138,"""guts""",en
45.9902,-2.9297385,"""reliability""",en
25.666615,-10.808741,"""belief""",en
13.275502,20.803251,"""value""",en
15.533561,22.298182,"""culture""",en
54.29961,6.751089,"""to sing""",en
23.638384,4.4544654,"""idea""",en
16.733389,21.943472,"""science""",en
21.207642,18.744923,"""peace""",en
34.31158,-6.9541483,"""individual freedom""",en
34.580826,0.9248038,"""equality""",en
21.300425,-14.842906,"""dream""",en
19.36878,7.6659384,"""policy""",en
40.4694,-4.1258693,"""eternity""",en
55.453648,11.443135,"""to feel""",en
22.071997,6.2816257,"""beauty""",en
52.31192,8.346373,"""to teach""",en
23.078573,8.428643,"""learning""",en
48.726627,10.622493,"""to delight""",en
19.072945,19.143417,"""reaction""",en
39.854263,-20.88428,"""decision-making""",en
41.68975,-6.8672104,"""reality""",en
15.493159,-36.38092,"""directionality""",en
46.104076,4.1753054,"""friendship""",en
55.01597,8.9819355,"""to love""",en
52.439507,9.041661,"""to learn""",en
17.911577,22.535376,"""union""",en
35.33321,8.679604,"""coexistence""",en
17.344135,-22.819767,"""atmosphere""",en
21.465971,22.641006,"""skill""",en
34.119404,7.3647175,"""love""",en
30.508112,-4.6901455,"""imagination""",en
37.886654,-3.919053,"""activity""",en
38.658306,-22.301094,"""challenge""",en
28.995537,3.9671206,"""body""",en
31.644815,0.3445625,"""social participation""",en
53.43062,2.5098963,"""to be harmonious""",en
44.143074,8.613807,"""welfare""",en
37.31984,-2.6813812,"""diversity""",en
56.570072,7.3507466,"""to expand""",en
50.20945,5.4199953,"""to train""",en
55.57199,3.6528072,"""to fade""",en
33.145035,5.664193,"""contribution""",en
15.686349,21.530188,"""asset""",en
43.939518,-3.3004658,"""desirability""",en
33.345524,-28.793056,"""self-actualization""",en
38.442375,-2.6642804,"""humanity""",en
26.809658,6.632756,"""travel""",en
18.791012,-32.047382,"""subjectivity""",en
55.38055,10.184918,"""to like""",en
27.819872,3.3073862,"""book""",en
37.276703,-4.4096723,"""interactivity""",en
19.953735,0.15576568,"""tradition""",en
45.257584,7.1280937,"""joy""",en
23.078587,8.428761,"""learning""",en
50.84439,5.399621,"""to care""",en
19.163769,2.1725688,"""discrimination""",en
52.90366,5.930137,"""to experience""",en
30.56866,-0.21474166,"""social responsibility""",en
39.329964,-5.6049023,"""dignity""",en
43.10235,4.852102,"""presentation""",en
42.152218,-6.0459085,"""relationship""",en
22.501562,18.513966,"""holistic""",en
38.67941,-6.2455993,"""spontaneity""",en
28.281418,5.0138927,"""rhythm""",en
33.6024,6.2483306,"""balanced""",en
2.0346336,-24.114569,"""industry""",en
21.964966,19.904737,"""courage""",en
50.198166,10.931148,"""to happen""",en
54.80376,5.713667,"""to confirm""",en
35.677822,-22.973454,"""lesson""",en
3.5900857,-26.63554,"""wisdom""",en
25.417976,0.8157247,"""realm""",en
37.46341,0.37844235,"""generation""",en
47.37709,-10.5010805,"""whole""",en
51.75077,9.37764,"""to expect""",en
37.345303,7.0532484,"""ethics""",en
17.982866,-30.672972,"""positivity""",es
5.6795244,-35.205727,"""vision implementation""",es
