x,y,text,lang
-12.452407,-8.5013685,"""lesson""",ko
-11.698898,-47.613483,"""to seek happiness""",ko
-19.573895,-35.064835,"""beyond expectation""",ko
-5.9625673,-44.48011,"""to imagine""",ko
-9.124353,-42.2709,"""to celebrate""",ko
-10.435243,-44.54835,"""to sing""",ko
-8.419136,-47.7655,"""to train""",ko
-16.120258,-46.204376,"""to take risks""",ko
-36.45973,-17.87207,"""to experience""",ko
-16.596312,13.030231,"""delight""",ko
-29.118244,-11.099675,"""book""",ko
-32.387394,-7.531479,"""art""",ko
-21.64308,-25.036663,"""nature""",ko
-29.837004,-12.135519,"""literature""",ko
-32.00992,-6.10325,"""culture""",ko
-18.084408,-20.643898,"""challenge""",ko
-19.291945,-30.284399,"""growth""",ko
-34.633266,-10.486734,"""resource""",ko
-31.634256,-8.243144,"""technology""",ko
-21.878855,-24.14427,"""romance""",ko
-36.03971,-8.258882,"""health""",ko
-17.089287,-34.32965,"""sociability""",ko
-22.10485,-30.083277,"""humor""",ko
-16.468199,-19.25371,"""assistance""",ko
-29.292866,-26.614565,"""expertise""",ko
-30.971077,-13.891863,"""city""",ko
-26.019764,-24.32177,"""countryside""",ko
-35.307636,-9.061273,"""travel""",ko
-33.25152,-5.8086715,"""festival""",ko
-7.6496754,-33.946583,"""imagination""",ko
-22.538786,-32.88472,"""motivation""",ko
-12.629405,-22.461946,"""communication""",ko
-14.648145,-26.808327,"""confession""",ko
-29.828564,-2.6305842,"""harmony""",ko
-21.32265,-43.20384,"""charisma""",ko
-24.485003,-9.908338,"""loving""",ko
-31.330936,-6.601515,"""movie""",ko
-32.8088,-10.239822,"""science""",ko
-7.7459946,-22.649492,"""philosophy""",ko
-21.016922,-29.720259,"""comedy""",ko
-17.878445,-25.955389,"""tragedy""",ko
25.56919,-8.409324,"""observation""",ko
-6.430494,-32.548622,"""meditation""",ko
-25.01763,-28.362383,"""class""",ko
-37.546436,-9.348811,"""exam""",ko
-35.018513,-7.5945373,"""counseling""",ko
-5.2054605,-22.027567,"""comfort""",ko
-19.299114,-30.344007,"""personality""",ko
-0.010764174,22.022495,"""friend""",ko
-6.7887983,-33.228527,"""imagination""",ko
-18.267149,-33.174164,"""successful""",ko
-33.38567,-11.672894,"""whole""",ko
-22.57947,-33.139076,"""vitality""",ko
-25.355745,-18.542265,"""positivity""",ko
-19.913036,-19.01629,"""passion""",ko
-21.002548,-15.943459,"""eternity""",ko
-20.415071,-28.135199,"""authenticity""",ko
-20.983175,-14.743828,"""soul""",ko
-12.696131,-39.577583,"""self-actualization""",ko
-0.5455815,-32.78866,"""wise""",ko
-16.02784,-36.52539,"""creativity""",ko
-10.479282,-22.934694,"""discernment""",ko
-12.324974,-25.4345,"""spirit""",ko
-29.377792,-33.846684,"""resolution""",ko
-34.245518,-9.094642,"""exercise""",ko
-7.720946,-27.09033,"""stocks""",ko
-20.910963,-27.915363,"""stability""",ko
-16.211422,-29.603539,"""asset""",ko
-17.265516,-35.754547,"""spontaneity""",ko
-21.203983,-22.477047,"""harmony""",ko
-20.125677,-24.157125,"""emotion""",ko
-16.636896,-33.919243,"""relativity""",ko
-24.48124,-29.880354,"""intuition""",ko
-28.121872,-19.967648,"""presentation""",ko
-4.9267287,-24.037676,"""insight""",ko
-12.030909,-31.899826,"""continuity""",ko
-31.098858,-11.944809,"""structure""",ko
-16.72684,-38.293205,"""creative thinking""",ko
-15.594554,-34.24655,"""directionality""",ko
-14.775189,-26.479727,"""past""",ko
-23.569635,-20.766956,"""future""",ko
-17.703665,-15.6854725,"""present""",ko
-7.6496735,-33.946194,"""imagination""",ko
-33.55222,-6.613651,"""ethics""",ko
-22.790741,-17.329174,"""ecology""",ko
-12.004292,-29.401098,"""Earth""",ko
-22.424353,-31.849237,"""climate""",ko
-32.643753,-11.283868,"""environment""",ko
-30.968445,-7.2677865,"""industry""",ko
-29.372808,-10.791491,"""process""",ko
-32.92839,-7.9323144,"""innovation""",ko
-33.99475,-10.494006,"""information""",ko
-19.190609,-27.608156,"""togetherness""",ko
-14.673189,-28.906506,"""cultural heritage""",ko
-26.512295,-25.134157,"""coexistence""",ko
-29.229021,-33.77906,"""bond""",ko
-21.069292,-36.39496,"""motivation""",ko
-16.466064,-43.357246,"""to be harmonious""",ko
-32.00664,-12.094753,"""business""",ko
-24.877535,-20.961157,"""value""",ko
-10.011001,-19.251726,"""belief""",ko
-11.630262,-26.546427,"""body""",ko
-18.89023,-36.34559,"""self-development""",ko
-12.452465,-8.501264,"""lesson""",ko
4.1391015,23.407257,"""cooperation""",ko
-0.53240705,-32.801773,"""wisely""",ko
-14.748914,-41.718662,"""idea""",ko
-10.026615,-20.372992,"""freshness""",ko
-31.548918,-9.285208,"""union""",ko
-16.593279,-42.70414,"""to be natural""",ko
-16.681414,-30.101532,"""autonomy""",ko
-27.30533,-42.662193,"""balanced""",ko
-15.530139,-13.212015,"""negotiation""",ko
-14.905943,-23.74809,"""prospect""",ko
-17.91238,-26.145847,"""critique""",ko
-9.544795,-30.766012,"""reliability""",ko
-15.50419,-32.85427,"""influence""",ko
-19.922594,-34.142452,"""atmosphere""",ko
-13.205916,-16.528425,"""recovery""",ko
-26.908056,-12.27534,"""necessity""",ko
-14.081188,-21.322382,"""skill""",ko
-17.829031,-36.28866,"""self-reflection""",ko
-8.584979,-21.907387,"""belief system""",ko
-15.842902,-40.661415,"""values""",ko
-20.995794,-35.486694,"""contribution""",ko
-18.588629,-22.455431,"""perspective""",ko
-8.658633,-22.846127,"""leadership""",ko
-16.539557,-32.512333,"""adaptability""",ko
-22.518719,-27.658499,"""empathy""",ko
-17.054066,-26.810585,"""vision""",ko
-11.263698,-33.029835,"""sustainability""",ko
-31.990526,-18.989492,"""potential""",ko
-30.592474,-22.624237,"""efficiency""",ko
-12.496693,-20.275084,"""consideration""",ko
-16.170813,-37.29026,"""innovative""",ko
-25.030535,-37.506466,"""social responsibility""",ko
-15.106124,-20.748465,"""competition""",ko
-35.883125,-10.64364,"""volunteering""",ko
-29.327486,-6.077621,"""realm""",ko
-22.206863,-25.883755,"""active""",ko
-11.830501,-33.550896,"""continuous""",ko
-13.173047,-31.5805,"""subjectivity""",ko
-14.853825,-23.70549,"""tradition""",ko
-15.763803,-40.445473,"""value creation""",ko
-26.343174,-32.549103,"""sense of belonging""",ko
-25.680305,-23.646978,"""satisfaction""",ko
-10.01105,-19.251766,"""conviction""",ko
-34.785572,-6.2934136,"""humanity""",ko
-29.476366,-29.24306,"""revolutionary""",ko
-20.839487,-14.875643,"""welcome""",ko
-24.31503,-20.435175,"""meaning""",ko
-16.896696,-24.932621,"""rhythm""",ko
-22.009607,-34.28772,"""self-improvement""",ko
-20.24937,-25.994905,"""psychology""",ko
-3.0857193,-36.527927,"""interaction""",ko
-21.243837,-22.508476,"""change""",ko
-9.953076,-36.407578,"""intellectual property""",ko
-9.734715,-25.44824,"""human rights""",ko
-16.678745,-19.539022,"""morality""",ko
-29.828564,-2.6305842,"""integration""",ko
-16.840784,-40.862736,"""value chain""",ko
-1.5446433,-28.312151,"""digitalization""",ko
-6.116241,-31.928757,"""civilization""",ko
-34.72373,-12.291,"""generation""",ko
-9.544738,-30.76603,"""trustworthiness""",ko
-11.872423,-22.358027,"""communication skills""",ko
-31.361004,-17.418293,"""learning ability""",ko
-18.777588,-32.237167,"""publicness""",ko
-33.23818,-23.861164,"""resource management""",ko
-29.924149,-22.917744,"""expertise""",ko
-26.643957,-29.320349,"""crisis management""",ko
-34.325916,-8.668858,"""welfare""",ko
-20.250402,-38.60117,"""natural disaster""",ko
-24.941942,-38.71087,"""social equality""",ko
-16.603445,-34.765797,"""diversity""",ko
-19.17895,-33.046833,"""public policy""",ko
-15.606409,-35.58548,"""openness""",ko
-15.7186575,-30.16289,"""free market""",ko
-30.76858,-8.524556,"""solidarity""",ko
-13.464982,-36.913548,"""personal information""",ko
-14.608418,-30.831411,"""renewable energy""",ko
4.3635077,23.374327,"""operation""",ko
-30.675436,-9.9453745,"""crime""",ko
-14.877234,-32.908028,"""resilience""",ko
-23.436567,-36.412117,"""social participation""",ko
-31.201584,-12.226601,"""system""",ko
-18.121553,-40.554764,"""communication""",ko
-12.251159,-31.07952,"""intelligence""",ko
-14.596632,-38.078922,"""stakeholder""",ko
-12.2053585,-25.7898,"""mental health""",ko
-14.849279,-17.78484,"""reaction""",ko
-7.2780538,-28.072554,"""mindset""",ko
-21.366728,-33.38787,"""donation""",ko
-14.928699,-24.198376,"""dissemination""",ko
-33.7937,-14.547009,"""community""",ko
-3.6368253,-36.862293,"""interdependence""",ko
-25.39263,-35.94706,"""social capital""",ko
-20.852333,-40.805836,"""mental resources""",ko
-31.356186,-17.118502,"""learning""",ko
-16.395426,-22.204435,"""participation""",ko
-16.752644,-27.121487,"""vision implementation""",ko
-29.52661,-29.298868,"""innovative thinking""",ko
-32.553776,-6.7096667,"""democracy""",ko
-12.782521,-23.28378,"""discrimination""",ko
-25.030493,-37.506397,"""social responsibility""",ko
-14.90288,-28.837633,"""heritage""",ko
-29.535162,-26.79771,"""technological innovation""",ko
-33.247734,-24.063524,"""change management""",ko
-14.118128,-34.725964,"""holistic""",ko
-8.871188,-26.208986,"""perception""",ko
-32.251774,-8.850471,"""strategy""",ko
-25.836061,-15.975579,"""finance""",ko
-26.370293,-37.654118,"""lifestyle""",ko
-13.768501,-36.852028,"""individual freedom""",ko
-15.522047,-13.087625,"""collaboration""",ko
-9.156806,-25.94383,"""epistemology""",ko
-11.556607,-33.543312,"""continuous improvement""",ko
-23.41375,-38.909702,"""active participation""",ko
-15.776812,-12.729545,"""consultation""",ko
-26.690407,-25.324192,"""co-prosperity""",ko
-28.80481,-13.706879,"""international cooperation""",ko
-9.622035,-16.839298,"""resource recycling""",ko
-30.700712,-22.486103,"""safety""",ko
-13.295115,-35.3933,"""outsider""",ko
-13.138051,-35.33162,"""insider""",ko
-15.905396,-12.283383,"""compromise""",ko
-18.851068,-39.792606,"""decision-making""",ko
-20.210276,-41.648808,"""emotional intelligence""",ko
-20.186079,-45.85513,"""process innovation""",ko
-3.0857193,-36.527927,"""interactivity""",ko
-30.17516,-9.661517,"""policy""",ko
-9.600165,-39.020737,"""clarity""",ko
-22.526274,-26.881817,"""feeling""",ko
-17.652454,-15.623217,"""reality""",ko
-23.43501,-44.004456,"""desirability""",ko
-24.803894,-28.581429,"""occupation""",ko
-27.96258,-20.601822,"""goal""",ko
-9.843717,-29.448278,"""trust""",ko
-28.06592,-42.223206,"""imbalance""",ko
-19.092937,-28.865053,"""rationality""",ko
-31.743221,-12.754488,"""system""",ko
-19.25962,-26.944155,"""variability""",ko
-27.886127,-10.146491,"""leisure""",ko
31.987621,14.0634775,"""love""",en
42.98112,6.329823,"""happiness""",en
39.134945,4.1399846,"""freedom""",en
17.44672,20.746925,"""peace""",en
47.882942,17.706297,"""friendship""",en
22.670967,13.827013,"""hope""",en
20.899433,19.42414,"""courage""",en
14.931494,24.815464,"""family""",en
42.35663,3.840171,"""knowledge""",en
25.237347,9.706773,"""dream""",en
28.290583,19.40856,"""trust""",en
50.826797,17.322031,"""joy""",en
43.09986,12.513758,"""kindness""",en
40.97411,5.559347,"""justice""",en
41.983574,13.484732,"""respect""",en
49.45274,16.690214,"""thought""",en
27.431267,16.058884,"""beauty""",en
32.467266,17.527065,"""self""",en
18.385414,19.808966,"""action""",en
43.51463,24.642681,"""success""",en
36.612553,13.371192,"""faith""",en
35.05785,15.080746,"""learning""",en
33.141342,-8.947144,"""decision""",en
44.382114,15.7131815,"""relationship""",en
53.63886,12.991797,"""to love""",en
51.35037,15.160211,"""to learn""",en
53.56991,14.545507,"""to understand""",en
52.437603,14.090914,"""to meet""",en
53.77955,15.700056,"""to remember""",en
52.400864,12.917907,"""to achieve""",en
55.07388,12.089766,"""to change""",en
53.010445,12.538768,"""to help""",en
53.667877,11.695594,"""to feel""",en
54.456173,11.267374,"""to think""",en
52.164585,11.938664,"""to create""",en
54.452126,17.611948,"""to enjoy""",en
53.235977,7.6290536,"""to exist""",en
52.553795,7.8294144,"""to disappear""",en
53.7639,16.987427,"""to happen""",en
53.848347,6.212307,"""to convey""",en
54.91596,9.535171,"""to choose""",en
54.88038,13.870268,"""to expect""",en
56.06749,13.880877,"""to accept""",en
51.467392,13.457998,"""to combine""",en
53.157837,4.444392,"""to unfold""",en
52.631756,2.7285602,"""to evolve""",en
53.800945,3.5292008,"""to strengthen""",en
51.45244,5.343846,"""to confirm""",en
53.03277,11.536598,"""to improve""",en
53.098213,15.130355,"""to express""",en
41.464443,6.181893,"""truth""",en
-3.780793,-14.446662,"""self-esteem""",en
7.1706467,6.4956326,"""universe""",en
35.583443,8.87987,"""equality""",en
44.586582,-3.6540077,"""responsibility""",en
38.430332,-1.5208496,"""wholeness""",en
33.54052,-0.9326464,"""safety""",en
39.471527,7.2523913,"""activity""",en
36.267284,13.881209,"""inspiration""",en
22.653866,19.37535,"""determination""",en
15.127176,23.38123,"""balance""",en
40.177544,4.9687405,"""dignity""",en
42.55389,-4.099456,"""pursuit""",en
8.654072,13.139032,"""rest""",en
51.220974,9.374108,"""to dream""",en
22.400434,23.143263,"""effort""",en
36.52804,-0.40461075,"""to fade""",en
50.821384,15.059341,"""to teach""",en
53.546043,4.88695,"""to care""",en
54.414,12.973287,"""to like""",en
40.29092,18.03576,"""to solve""",en
53.818127,9.553009,"""to begin""",en
53.554394,9.365725,"""to finish""",en
52.200584,5.32322,"""to endure""",en
50.820076,12.77598,"""to share""",en
53.664337,10.584629,"""to expand""",en
52.846478,17.471943,"""to delight""",en
51.22396,13.812477,"""to research""",en
57.047504,7.7322326,"""to be thoughtful""",en
52.547844,1.675689,"""to communicate""",en
51.654217,19.267635,"""anywhere""",en
14.268235,-1.4115251,"""proactive""",en
11.634609,-5.024154,"""guts""",en
56.67189,10.276489,"""to fit in""",en
15.481711,-3.5083234,"""adventure""",en
21.132277,-6.305849,"""wisdom""",en
44.114174,-2.291569,"""conviction""",en
51.931393,15.767474,"""to cry""",en
51.120888,8.743306,"""to laugh""",en
57.895744,8.784491,"""to be curious""",en
25.582508,-2.2702773,"""lesson""",en
55.204678,8.411296,"""to seek happiness""",en
56.20796,10.666041,"""beyond expectation""",en
51.710533,10.30749,"""to imagine""",en
51.910347,16.163214,"""to celebrate""",en
51.06783,9.662507,"""to sing""",en
53.95351,5.128301,"""to train""",en
51.59092,3.6129146,"""to take risks""",en
51.40276,11.154225,"""to experience""",en
52.604176,17.861723,"""delight""",en
25.679777,12.734853,"""book""",en
25.859669,14.439354,"""art""",en
15.9819765,23.952686,"""nature""",en
36.018883,6.613954,"""literature""",en
13.960088,24.003325,"""culture""",en
30.847916,-6.146125,"""challenge""",en
45.678474,1.748247,"""growth""",en
25.737568,0.2204416,"""resource""",en
27.569897,3.131285,"""technology""",en
24.486633,2.2586968,"""romance""",en
14.966341,23.329416,"""health""",en
33.616226,3.6532745,"""sociability""",en
11.861174,11.544418,"""humor""",en
19.70245,18.886864,"""assistance""",en
-10.39203,-4.1078606,"""expertise""",en
26.574005,13.845339,"""city""",en
38.74626,2.0517414,"""countryside""",en
30.197575,17.64647,"""travel""",en
8.894577,12.345331,"""festival""",en
34.57579,6.245125,"""imagination""",en
40.06063,10.739238,"""motivation""",en
29.801668,12.972771,"""communication""",en
39.05009,-4.45644,"""confession""",en
38.28724,-11.759004,"""harmony""",en
9.787704,-8.325591,"""charisma""",en
42.824028,14.70523,"""loving""",en
8.1337805,11.106912,"""movie""",en
13.620716,23.281656,"""science""",en
30.869347,-0.04628278,"""philosophy""",en
51.07611,7.742968,"""comedy""",en
27.510715,-6.590926,"""tragedy""",en
32.25532,11.903697,"""observation""",en
30.45768,9.906452,"""meditation""",en
26.492096,12.667602,"""class""",en
25.091305,9.180504,"""exam""",en
29.697588,-1.3259012,"""counseling""",en
40.805984,-0.5226254,"""comfort""",en
39.46097,7.2598925,"""personality""",en
47.959743,17.749557,"""friend""",en
34.575523,6.24536,"""imagination""",en
43.617535,24.5329,"""successful""",en
38.145924,-1.6099077,"""whole""",en
41.031853,8.457678,"""vitality""",en
23.68523,-15.697859,"""positivity""",en
30.200802,16.89499,"""passion""",en
46.695545,16.29006,"""eternity""",en
10.576309,-5.5180087,"""authenticity""",en
15.596493,20.667456,"""soul""",en
42.42505,-6.9841466,"""self-actualization""",en
48.45046,20.638344,"""wise""",en
25.543558,-14.731559,"""creativity""",en
41.997677,1.5554979,"""discernment""",en
28.784399,17.087418,"""spirit""",en
43.27475,18.494753,"""resolution""",en
26.208439,-3.7944539,"""exercise""",en
27.95392,13.624009,"""stocks""",en
46.636494,11.418815,"""stability""",en
13.269156,22.979723,"""asset""",en
39.852158,1.6137,"""spontaneity""",en
38.287327,-11.758989,"""harmony""",en
36.561344,1.8181356,"""emotion""",en
17.151365,-10.582846,"""relativity""",en
28.042072,-15.29258,"""intuition""",en
43.630833,15.884887,"""presentation""",en
52.663982,19.183865,"""insight""",en
46.044147,9.750033,"""continuity""",en
10.912272,15.036046,"""structure""",en
47.870674,5.896327,"""creative thinking""",en
38.573025,-6.1208634,"""directionality""",en
25.8796,10.750752,"""past""",en
38.177364,1.5844313,"""future""",en
42.317856,16.520084,"""present""",en
34.57658,6.2450447,"""imagination""",en
44.910427,17.607521,"""ethics""",en
25.987017,2.7306318,"""ecology""",en
24.776993,15.918542,"""Earth""",en
-3.5853772,-19.22516,"""climate""",en
42.301273,13.019379,"""environment""",en
-9.500821,-11.713454,"""industry""",en
29.459152,15.633088,"""process""",en
12.750491,25.198467,"""innovation""",en
29.174122,11.435915,"""information""",en
43.952946,12.716144,"""togetherness""",en
29.586815,-4.74959,"""cultural heritage""",en
43.31092,18.433157,"""coexistence""",en
12.536805,21.398998,"""bond""",en
40.060944,10.739332,"""motivation""",en
56.818054,7.767037,"""to be harmonious""",en
28.49839,14.952623,"""business""",en
8.007093,23.079659,"""value""",en
36.419716,-8.141215,"""belief""",en
32.39573,17.752298,"""body""",en
42.82199,-7.542169,"""self-development""",en
25.582743,-2.2701733,"""lesson""",en
20.117695,22.313967,"""cooperation""",en
48.522106,20.703856,"""wisely""",en
28.71808,10.689166,"""idea""",en
43.69098,10.224141,"""freshness""",en
16.366457,22.574718,"""union""",en
57.766914,8.709727,"""to be natural""",en
1.3487688,-21.49228,"""autonomy""",en
35.28125,11.078141,"""balanced""",en
32.32865,10.707575,"""negotiation""",en
24.769224,-23.2884,"""prospect""",en
-2.5604796,-18.82445,"""critique""",en
48.241386,13.367166,"""reliability""",en
43.91787,-0.42587334,"""influence""",en
7.5751057,-18.154932,"""atmosphere""",en
48.08051,1.3941811,"""recovery""",en
28.296274,-11.455654,"""necessity""",en
19.375648,17.786448,"""skill""",en
42.243393,-6.573176,"""self-reflection""",en
36.480667,-8.078315,"""belief system""",en
8.019261,23.069311,"""values""",en
22.426144,17.887806,"""contribution""",en
25.107489,-22.228327,"""perspective""",en
46.78734,4.784691,"""leadership""",en
34.257908,2.8238006,"""adaptability""",en
23.076399,16.351294,"""empathy""",en
40.806328,16.278788,"""vision""",en
47.299774,11.641552,"""sustainability""",en
40.102394,-3.2807436,"""potential""",en
22.397026,23.192963,"""efficiency""",en
45.767284,15.005167,"""consideration""",en
20.684591,20.24061,"""innovative""",en
31.943148,5.886826,"""social responsibility""",en
40.31352,11.762336,"""competition""",en
16.018066,-7.8988743,"""volunteering""",en
23.233665,11.855454,"""realm""",en
31.01628,15.190394,"""active""",en
46.75176,9.151777,"""continuous""",en
23.171774,-15.923081,"""subjectivity""",en
28.176207,11.292943,"""tradition""",en
40.966385,3.81739,"""value creation""",en
42.97524,-5.5617375,"""sense of belonging""",en
43.974915,1.5183986,"""satisfaction""",en
44.114174,-2.291569,"""conviction""",en
38.633545,6.6993093,"""humanity""",en
37.55184,-3.3593738,"""revolutionary""",en
46.011353,18.876312,"""welcome""",en
23.173273,19.753544,"""meaning""",en
32.5207,18.713057,"""rhythm""",en
42.9403,-7.873542,"""self-improvement""",en
26.337013,3.030378,"""psychology""",en
33.253124,12.494146,"""interaction""",en
40.643387,16.929884,"""change""",en
3.9595263,-23.798203,"""intellectual property""",en
29.679817,1.1668615,"""human rights""",en
38.367393,7.2758546,"""morality""",en
19.021034,21.866867,"""integration""",en
27.428614,-0.104023926,"""value chain""",en
30.573668,4.0660954,"""digitalization""",en
38.04526,8.889389,"""civilization""",en
39.380463,10.395224,"""generation""",en
34.377365,0.31552437,"""trustworthiness""",en
30.619246,5.9677486,"""communication skills""",en
35.70186,15.31976,"""learning ability""",en
38.639576,5.1670427,"""publicness""",en
32.343365,-2.4638731,"""resource management""",en
-10.39203,-4.1078606,"""expertise""",en
28.907997,0.19073856,"""crisis management""",en
45.941612,18.778358,"""welfare""",en
30.726269,-2.9412067,"""natural disaster""",en
35.1165,8.718314,"""social equality""",en
36.80987,4.712507,"""diversity""",en
30.752205,11.906541,"""public policy""",en
39.68737,3.6147852,"""openness""",en
43.03119,8.615784,"""free market""",en
47.885284,14.084546,"""solidarity""",en
38.07686,15.871591,"""personal information""",en
48.331825,11.120205,"""renewable energy""",en
19.022678,21.769016,"""operation""",en
28.718056,-3.9001071,"""crime""",en
27.608952,-0.89828545,"""resilience""",en
33.265915,7.80907,"""social participation""",en
24.798155,13.855581,"""system""",en
29.801668,12.972771,"""communication""",en
29.486132,14.5626545,"""intelligence""",en
20.05548,-3.7121725,"""stakeholder""",en
36.418167,10.839958,"""mental health""",en
18.389996,19.792746,"""reaction""",en
23.265877,-0.4896565,"""mindset""",en
41.15391,10.333083,"""donation""",en
-9.010506,-17.976538,"""dissemination""",en
40.936527,-0.018245174,"""community""",en
32.591644,13.918279,"""interdependence""",en
32.266155,7.9674006,"""social capital""",en
29.17944,9.432502,"""mental resources""",en
35.05785,15.080746,"""learning""",en
44.409676,-0.6735761,"""participation""",en
39.423687,14.569319,"""vision implementation""",en
47.803234,5.8860435,"""innovative thinking""",en
30.613989,1.8907962,"""democracy""",en
30.545612,-8.980652,"""discrimination""",en
31.943148,5.886826,"""social responsibility""",en
29.463364,-3.3022237,"""heritage""",en
28.023226,2.5784826,"""technological innovation""",en
38.93788,14.115224,"""change management""",en
17.779558,23.84858,"""holistic""",en
43.23286,7.0846014,"""perception""",en
30.347315,-0.4038629,"""strategy""",en
11.774146,23.481796,"""finance""",en
32.344322,0.39384046,"""lifestyle""",en
30.036877,-9.945156,"""individual freedom""",en
42.3426,-1.6435447,"""collaboration""",en
2.4042933,-17.274492,"""epistemology""",en
46.79408,8.8655615,"""continuous improvement""",en
33.590065,8.058406,"""active participation""",en
32.910645,4.2238574,"""consultation""",en
43.414127,10.533755,"""co-prosperity""",en
34.105595,4.6716733,"""international cooperation""",en
32.47634,-2.813543,"""resource recycling""",en
33.54042,-0.9325126,"""safety""",en
44.26754,5.104149,"""outsider""",en
44.303307,4.930389,"""insider""",en
5.794894,-14.097163,"""compromise""",en
33.188156,-9.070867,"""decision-making""",en
32.869022,3.0753083,"""emotional intelligence""",en
28.311544,1.9868296,"""process innovation""",en
35.507317,4.237075,"""interactivity""",en
20.1921,14.10177,"""policy""",en
41.59803,1.5839125,"""clarity""",en
37.944645,0.74734825,"""feeling""",en
44.70191,13.965278,"""reality""",en
47.206825,11.728268,"""desirability""",en
16.446547,25.479122,"""occupation""",en
36.19683,-1.6397073,"""goal""",en
28.290623,19.4086,"""trust""",en
34.333923,10.513215,"""imbalance""",en
41.233116,8.661532,"""rationality""",en
24.798193,13.855714,"""system""",en
46.13045,10.47795,"""variability""",en
26.689112,6.2489285,"""leisure""",en
10.871343,7.5747547,"""love""",es
24.085981,-10.885654,"""happiness""",es
21.98006,-0.18312517,"""freedom""",es
12.293237,9.333503,"""peace""",es
13.842491,3.1845639,"""friendship""",es
19.144522,9.167229,"""hope""",es
16.407894,-2.9151525,"""courage""",es
