x,y,text,lang
-31.326187,-20.48961,"""interaction""",ko
-21.018707,-15.374406,"""insider""",ko
-12.096664,-18.410488,"""imagination""",ko
-11.37469,-37.344162,"""consultation""",ko
-8.459585,-41.101837,"""variability""",ko
-12.096664,-18.410488,"""imagination""",ko
-3.8512948,-47.603928,"""exam""",ko
-12.328039,-22.023746,"""crisis management""",ko
-0.69071573,-36.468822,"""finance""",ko
-10.22034,-31.680336,"""harmony""",ko
-31.670698,-33.51148,"""to imagine""",ko
-15.170607,-38.005474,"""challenge""",ko
-1.6260087,-42.707268,"""whole""",ko
1.9450889,-43.9234,"""love""",ko
-18.318762,-37.218906,"""communication skills""",ko
-20.079294,-28.123133,"""nature""",ko
-29.49986,-32.489494,"""to solve""",ko
-28.172667,-32.94439,"""to unfold""",ko
-12.832223,-35.31241,"""justice""",ko
-15.970293,-32.94987,"""romance""",ko
-29.730263,-33.55007,"""to be curious""",ko
-24.538143,-37.96135,"""to research""",ko
-19.192953,-19.997913,"""openness""",ko
-14.015152,-31.177982,"""active""",ko
-29.204552,-30.100296,"""to exist""",ko
-3.1047964,-48.934483,"""realm""",ko
-25.928892,-22.048761,"""leadership""",ko
-18.874657,-41.967716,"""friendship""",ko
-20.276453,-24.121677,"""innovative""",ko
-8.291899,-39.134846,"""trust""",ko
-25.259363,-25.741493,"""to be natural""",ko
-25.987017,-20.832512,"""digitalization""",ko
-29.170181,-19.693014,"""self-esteem""",ko
-8.123505,-25.079473,"""vitality""",ko
-16.213007,-37.28167,"""competition""",ko
-30.672068,-31.985521,"""to think""",ko
-18.300354,-22.466633,"""continuity""",ko
-1.1170322,-50.51228,"""art""",ko
-9.670491,-41.178936,"""presentation""",ko
-28.818762,-26.93514,"""to happen""",ko
-27.167223,-26.751629,"""to achieve""",ko
-0.13642547,-42.972843,"""activity""",ko
2.220135,-47.765232,"""movie""",ko
-11.463933,-40.839478,"""humor""",ko
-15.326339,-45.01902,"""reality""",ko
-5.758857,-24.629341,"""joy""",ko
-21.62206,-24.481573,"""values""",ko
-10.58325,-37.64549,"""collaboration""",ko
-14.381081,-39.55068,"""wholeness""",ko
-28.10725,-21.88126,"""decision-making""",ko
-12.619114,-27.198969,"""togetherness""",ko
-29.920748,-27.460855,"""anywhere""",ko
-27.581497,-30.850597,"""to remember""",ko
-6.5046287,-33.143345,"""welcome""",ko
-23.95188,-14.641838,"""motivation""",ko
-9.49625,-21.255028,"""coexistence""",ko
-11.523248,-37.439686,"""compromise""",ko
-14.326356,-32.00632,"""comedy""",ko
-19.655369,-35.89408,"""participation""",ko
-3.7379532,-30.982132,"""comfort""",ko
-5.1792917,-28.099758,"""belief""",ko
-23.414742,-21.628965,"""emotional intelligence""",ko
-13.36367,-25.111115,"""growth""",ko
-23.956299,-14.604812,"""self-reflection""",ko
-17.592037,-31.316715,"""innovative thinking""",ko
-28.618023,-27.969774,"""to enjoy""",ko
-26.719883,-23.345291,"""creative thinking""",ko
-20.274282,-21.20678,"""mental resources""",ko
-6.4383388,-27.733871,"""conviction""",ko
-20.58753,-28.561419,"""self""",ko
-20.422043,-37.59003,"""to cry""",ko
-12.957445,-35.043552,"""emotion""",ko
-7.8105016,-36.31291,"""reaction""",ko
-15.185017,-24.214045,"""stability""",ko
-6.2663674,-31.372883,"""wisdom""",ko
-15.6494875,-29.11516,"""expertise""",ko
-24.677979,-19.310421,"""social equality""",ko
-29.045984,-19.483362,"""self-actualization""",ko
-17.6295,-21.47521,"""clarity""",ko
-25.3533,-27.650572,"""charisma""",ko
-8.714842,-35.68096,"""lesson""",ko
-18.537724,-21.324244,"""diversity""",ko
-16.38072,-26.625803,"""success""",ko
-3.5335617,-45.338196,"""learning""",ko
-29.00448,-23.82386,"""process innovation""",ko
-25.564003,-36.028805,"""to dream""",ko
-29.85017,-31.880169,"""to understand""",ko
-31.155565,-21.221834,"""interdependence""",ko
-6.4339314,-33.90153,"""soul""",ko
-18.97616,-15.975753,"""epistemology""",ko
0.35916057,-46.630806,"""strategy""",ko
-22.34744,-33.928562,"""resolution""",ko
-29.14174,-24.988686,"""to be thoughtful""",ko
-0.6347648,-45.059784,"""literature""",ko
-5.9765716,-40.62964,"""international cooperation""",ko
-13.793267,-23.826078,"""rationality""",ko
0.89895433,-45.867973,"""union""",ko
-1.1593896,-49.499752,"""culture""",ko
-27.01421,-23.564344,"""to be harmonious""",ko
-24.207119,-39.570244,"""to evolve""",ko
-23.092674,-33.610935,"""determination""",ko
-22.655806,-29.31246,"""balance""",ko
-1.8434105,-27.84674,"""insight""",ko
-5.6308184,-35.8729,"""recovery""",ko
-11.947359,-35.066338,"""passion""",ko
-20.436676,-38.71141,"""to learn""",ko
-10.9446,-37.377483,"""negotiation""",ko
-31.707258,-22.220263,"""to seek happiness""",ko
1.4100918,-44.92351,"""thought""",ko
-21.206928,-34.307076,"""decision""",ko
-12.574795,-41.66379,"""cultural heritage""",ko
-29.66199,-26.281546,"""to help""",ko
-8.458384,-30.51481,"""truth""",ko
-17.580566,-20.036623,"""relativity""",ko
-21.169386,-22.21122,"""proactive""",ko
-10.7505665,-29.874987,"""feeling""",ko
3.0674586,-47.454338,"""resource""",ko
-11.073642,-42.91606,"""leisure""",ko
-21.240698,-22.103205,"""active participation""",ko
-15.809345,-21.947493,"""trustworthiness""",ko
-15.772217,-34.9235,"""morality""",ko
-14.030321,-26.89157,"""observation""",ko
-0.8755031,-45.94618,"""industry""",ko
-12.412183,-32.842525,"""value""",ko
-16.671055,-15.60167,"""self-improvement""",ko
-24.27669,-39.82098,"""to experience""",ko
-19.139174,-16.51328,"""human rights""",ko
-17.90496,-23.323704,"""intelligence""",ko
-28.099806,-34.359318,"""to change""",ko
-17.967466,-20.45537,"""sociability""",ko
-23.96522,-21.318636,"""continuous""",ko
-16.277496,-26.336252,"""empathy""",ko
-30.072445,-22.029213,"""to delight""",ko
-6.844324,-45.059906,"""resource recycling""",ko
-14.793625,-38.530167,"""prospect""",ko
-22.971558,-19.12042,"""social responsibility""",ko
-15.602925,-39.542336,"""tradition""",ko
-27.900808,-22.750076,"""value chain""",ko
-24.54741,-39.081337,"""to confirm""",ko
1.9242198,-49.395878,"""family""",ko
-16.241089,-19.776234,"""directionality""",ko
-28.134848,-35.352684,"""to communicate""",ko
-7.594278,-43.37875,"""change management""",ko
-28.913265,-35.159027,"""to love""",ko
-23.637829,-22.939177,"""intellectual property""",ko
-30.500517,-33.93544,"""to sing""",ko
-11.793269,-41.175533,"""heritage""",ko
-14.262732,-30.187412,"""satisfaction""",ko
1.839912,-46.48449,"""process""",ko
-26.395325,-31.780779,"""to expand""",ko
-21.889654,-34.109203,"""bond""",ko
-4.351383,-35.002346,"""action""",ko
-12.540887,-26.168488,"""effort""",ko
-9.812954,-22.896162,"""perception""",ko
1.1305726,-49.576817,"""travel""",ko
5.9815097,-48.03121,"""integration""",ko
-9.801692,-25.738073,"""courage""",ko
-27.073622,-31.593424,"""to celebrate""",ko
-16.35929,-15.290325,"""free market""",ko
-18.589348,-32.72428,"""guts""",ko
-1.8980329,-27.82964,"""rest""",ko
-0.119649865,-49.932507,"""peace""",ko
-8.848768,-31.906046,"""rhythm""",ko
-11.2803,-18.707075,"""imagination""",ko
-15.053994,-28.65237,"""safety""",ko
-16.626436,-24.667433,"""sense of belonging""",ko
-31.326298,-20.489588,"""interactivity""",ko
1.6654571,-50.525295,"""volunteering""",ko
-5.7587104,-24.629421,"""delight""",ko
-28.18274,-32.691334,"""to convey""",ko
-23.220438,-23.673317,"""lifestyle""",ko
-5.1304116,-28.634201,"""faith""",ko
-15.809345,-21.947493,"""reliability""",ko
-29.882626,-30.38542,"""to like""",ko
-29.026377,-31.268665,"""to train""",ko
-17.531782,-17.792576,"""beyond expectation""",ko
-26.679676,-33.827263,"""to accept""",ko
-12.385706,-29.763088,"""philosophy""",ko
-20.25655,-18.422806,"""individual freedom""",ko
-20.248638,-32.035294,"""meditation""",ko
-23.020306,-26.050577,"""stakeholder""",ko
-11.8343115,-27.190588,"""goal""",ko
-17.297493,-22.88532,"""subjectivity""",ko
-9.189942,-25.909246,"""motivation""",ko
-24.290796,-14.643694,"""self-development""",ko
2.8352714,-45.616936,"""dream""",ko
-23.531776,-33.73635,"""to combine""",ko
-17.765152,-36.764675,"""communication""",ko
-27.067007,-27.212692,"""to meet""",ko
-20.419155,-36.54161,"""to endure""",ko
-30.622967,-28.839642,"""idea""",ko
1.8562204,-48.210865,"""festival""",ko
-24.784557,-22.02701,"""sustainability""",ko
-9.849892,-28.164505,"""class""",ko
-11.420417,-25.198238,"""expertise""",ko
-8.81844,-33.07914,"""skill""",ko
-13.00604,-30.95177,"""countryside""",ko
-14.405279,-20.830963,"""discernment""",ko
-9.62834,-27.996233,"""occupation""",ko
-14.101427,-34.13258,"""mental health""",ko
-16.836102,-34.046635,"""past""",ko
-26.19621,-23.816824,"""value creation""",ko
-19.308756,-22.091705,"""successful""",ko
-32.19763,-25.007116,"""desirability""",ko
-1.809583,-43.586056,"""system""",ko
1.157262,-47.784595,"""solidarity""",ko
-16.059216,-35.097874,"""assistance""",ko
-8.453188,-28.704369,"""responsibility""",ko
-28.454378,-33.16487,"""to care""",ko
-27.639057,-26.457064,"""to fit in""",ko
-8.5719185,-43.540516,"""renewable energy""",ko
-8.714815,-35.681297,"""lesson""",ko
-17.602364,-28.952932,"""discrimination""",ko
-9.402581,-21.079105,"""co-prosperity""",ko
-3.5181026,-31.954277,"""loving""",ko
-27.92829,-25.407282,"""to disappear""",ko
-22.07854,-19.073292,"""social capital""",ko
-15.180058,-24.077763,"""authenticity""",ko
-17.142937,-39.73843,"""vision implementation""",ko
-10.411066,-32.997314,"""confession""",ko
-2.6832623,-29.846441,"""kindness""",ko
-2.7305732,-46.23672,"""crime""",ko
-6.88286,-30.10224,"""knowledge""",ko
-0.051756162,-46.995926,"""innovation""",ko
5.5628614,-48.664326,"""cooperation""",ko
-5.2562785,-31.693054,"""dignity""",ko
-1.7551106,-47.937492,"""health""",ko
-16.518219,-31.028868,"""revolutionary""",ko
-0.75733745,-46.564743,"""policy""",ko
-27.701654,-30.818653,"""to expect""",ko
-0.20691973,-48.443855,"""ethics""",ko
-3.759887,-44.0098,"""city""",ko
-8.789186,-33.851654,"""necessity""",ko
-20.09969,-24.264973,"""creativity""",ko
-14.816853,-27.128244,"""intuition""",ko
-7.042914,-43.986515,"""resource management""",ko
-18.903307,-42.017216,"""universe""",ko
-4.1429543,-45.16295,"""learning ability""",ko
-27.932182,-34.130188,"""to strengthen""",ko
-9.733703,-22.918348,"""stocks""",ko
25.155909,-13.357369,"""psychology""",en
47.207108,17.16443,"""consideration""",en
33.869957,-0.26525956,"""natural disaster""",en
19.792189,-6.1383963,"""exercise""",en
34.10195,19.439049,"""learning""",en
42.834904,2.5780132,"""adaptability""",en
25.328718,-13.456257,"""ecology""",en
42.64372,4.5431347,"""public policy""",en
26.717558,18.08644,"""Earth""",en
22.350746,21.420155,"""operation""",en
41.631855,13.14878,"""vision""",en
34.841217,3.8431115,"""freedom""",en
40.33287,-2.599787,"""community""",en
26.337315,-13.944221,"""technology""",en
49.034924,15.999259,"""to finish""",en
50.748398,7.809361,"""freshness""",en
32.423515,12.680707,"""spirit""",en
30.64815,13.843471,"""information""",en
36.410812,13.273157,"""hope""",en
32.579235,-2.6537378,"""future""",en
30.530354,12.581821,"""beauty""",en
16.460678,-4.402314,"""adventure""",en
53.195114,14.892143,"""to express""",en
49.26978,12.124054,"""to improve""",en
18.058716,-11.747269,"""atmosphere""",en
15.062086,-12.6909075,"""critique""",en
48.480972,13.14196,"""to choose""",en
48.332474,15.120619,"""to laugh""",en
40.342144,7.9170494,"""humanity""",en
22.988111,10.7812805,"""democracy""",en
36.768707,18.970839,"""communication""",en
38.591663,11.837995,"""balanced""",en
22.104395,24.83898,"""meaning""",en
40.707825,-8.169144,"""conviction""",en
40.664333,4.47038,"""social responsibility""",en
35.45331,7.628693,"""mindset""",en
45.216167,18.93902,"""friend""",en
46.84539,-3.394035,"""to take risks""",en
36.91804,15.287241,"""body""",en
44.616653,3.4902942,"""influence""",en
52.316414,0.4128179,"""continuous improvement""",en
42.931625,4.951568,"""publicness""",en
19.475801,19.053196,"""efficiency""",en
41.474422,-0.75714993,"""contribution""",en
41.54933,8.47412,"""personal information""",en
44.34629,4.4113336,"""spontaneity""",en
36.12752,0.94192374,"""safety""",en
42.668797,-4.945251,"""resilience""",en
22.594887,23.431427,"""holistic""",en
23.362858,4.672623,"""belief system""",en
52.438866,13.399679,"""to share""",en
33.856056,14.867685,"""system""",en
40.505943,14.29429,"""change""",en
22.08302,-18.314201,"""tragedy""",en
48.206264,6.3533077,"""relationship""",en
55.322136,8.2422905,"""outsider""",en
18.091225,23.687828,"""science""",en
49.791092,15.49732,"""to teach""",en
48.64261,3.2108,"""happiness""",en
50.404865,6.352752,"""eternity""",en
46.34798,19.28289,"""welfare""",en
33.315723,8.509518,"""civilization""",en
46.120483,16.511217,"""present""",en
32.48033,6.1750164,"""harmony""",en
32.866524,9.281083,"""dissemination""",en
39.20387,0.6374142,"""equality""",en
33.23431,12.957136,"""book""",en
36.518524,6.9291506,"""imbalance""",en
45.16478,14.662889,"""wisely""",en
18.674139,23.485527,"""asset""",en
42.400963,14.416988,"""respect""",en
50.874084,16.489334,"""to begin""",en
41.341347,5.7287784,"""social participation""",en
44.552464,0.08118967,"""counseling""",en
47.77844,8.787568,"""generation""",en
34.939373,15.627195,"""business""",en
26.486591,-14.009488,"""technological innovation""",en
13.287998,-12.80858,"""perspective""",en
34.58909,-8.924122,"""positivity""",en
37.76589,9.479566,"""to fade""",en
34.87605,11.885362,"""potential""",en
53.573963,13.218522,"""to feel""",en
50.605988,15.684882,"""to create""",en
5.885989,-8.347841,"""autonomy""",en
43.83809,11.8219595,"""environment""",en
31.683847,14.535698,"""structure""",en
30.37873,13.099226,"""inspiration""",en
31.819157,13.265199,"""trust""",en
35.412075,-3.9301636,"""pursuit""",en
45.267834,14.901669,"""wise""",en
40.88916,8.062657,"""personality""",en
12.72366,14.659952,"""climate""",en
47.084213,6.915742,"""donation""",en
38.594498,4.0066075,"""interaction""",en
55.39667,8.232532,"""insider""",en
30.295496,9.433512,"""imagination""",en
33.592953,9.554867,"""consultation""",en
51.855705,2.114101,"""variability""",en
30.295616,9.433181,"""imagination""",en
36.468536,2.6226902,"""exam""",en
42.417576,-5.4768767,"""crisis management""",en
18.070469,15.502425,"""finance""",en
32.480255,6.174856,"""harmony""",en
47.006252,12.019543,"""to imagine""",en
34.12808,-4.3394995,"""challenge""",en
44.705944,10.328271,"""whole""",en
28.427042,17.107504,"""love""",en
32.947994,10.510698,"""communication skills""",en
19.924618,23.251991,"""nature""",en
48.171154,15.176119,"""to solve""",en
49.02879,0.48231548,"""to unfold""",en
39.257435,0.028611278,"""justice""",en
26.390722,9.387711,"""romance""",en
48.24664,-0.9397746,"""to be curious""",en
50.39313,14.677605,"""to research""",en
47.680714,8.04219,"""openness""",en
38.57888,16.546455,"""active""",en
46.361137,10.731675,"""to exist""",en
36.08467,14.500166,"""realm""",en
43.677727,-2.4795642,"""leadership""",en
45.284027,19.388245,"""friendship""",en
23.440031,20.082481,"""innovative""",en
31.819157,13.265199,"""trust""",en
47.845898,-1.7773533,"""to be natural""",en
32.123165,9.059296,"""digitalization""",en
5.131039,-9.085647,"""self-esteem""",en
45.88081,4.2103076,"""vitality""",en
41.172718,-2.9009058,"""competition""",en
51.24572,13.988157,"""to think""",en
51.98623,1.3964423,"""continuity""",en
35.954666,12.409616,"""art""",en
46.729324,16.488613,"""presentation""",en
52.795464,17.79996,"""to happen""",en
49.396168,14.024957,"""to achieve""",en
39.089924,6.28608,"""activity""",en
11.882501,-27.250927,"""movie""",en
22.654268,7.3638577,"""humor""",en
48.938423,5.2727222,"""reality""",en
48.505558,18.198122,"""joy""",en
16.859013,16.668894,"""values""",en
39.543888,-3.739441,"""collaboration""",en
46.08317,-2.1388907,"""wholeness""",en
43.839275,-4.461169,"""decision-making""",en
49.878666,8.805165,"""togetherness""",en
49.68985,20.043734,"""anywhere""",en
52.335415,16.10534,"""to remember""",en
47.14821,19.423658,"""welcome""",en
45.71482,6.561672,"""motivation""",en
43.152443,14.875336,"""coexistence""",en
12.260571,-1.5485923,"""compromise""",en
45.95389,8.312271,"""comedy""",en
42.907223,0.5166136,"""participation""",en
43.25445,11.387799,"""comfort""",en
23.243608,4.7073555,"""belief""",en
22.69948,-9.726802,"""emotional intelligence""",en
50.235874,-3.2269704,"""growth""",en
44.807297,-2.1649153,"""self-reflection""",en
40.727226,10.388316,"""innovative thinking""",en
53.281193,17.794163,"""to enjoy""",en
51.10718,10.810636,"""creative thinking""",en
32.66597,10.843489,"""mental resources""",en
40.707825,-8.169144,"""conviction""",en
37.269756,17.592892,"""self""",en
49.86332,16.51963,"""to cry""",en
33.800766,5.0871954,"""emotion""",en
21.835352,20.093588,"""reaction""",en
52.30975,4.0640903,"""stability""",en
6.2076735,-8.374814,"""wisdom""",en
8.581469,12.010235,"""expertise""",en
39.559334,1.1349787,"""social equality""",en
45.451015,-7.323319,"""self-actualization""",en
33.22429,-2.245249,"""clarity""",en
3.114494,-4.201476,"""charisma""",en
32.850582,3.135029,"""lesson""",en
34.479374,0.64787704,"""diversity""",en
28.8469,14.5070715,"""success""",en
34.101753,19.439093,"""learning""",en
23.70493,19.395847,"""process innovation""",en
47.914738,12.242795,"""to dream""",en
51.591084,15.601966,"""to understand""",en
39.77342,3.634971,"""interdependence""",en
20.457771,18.282574,"""soul""",en
-10.127147,-5.165729,"""epistemology""",en
31.932795,5.276903,"""strategy""",en
49.377934,5.2867384,"""resolution""",en
48.465122,-1.8300107,"""to be thoughtful""",en
38.034367,1.0360329,"""literature""",en
39.26118,-4.1323647,"""international cooperation""",en
46.180443,4.6887674,"""rationality""",en
20.44731,24.377544,"""union""",en
19.051764,23.380642,"""culture""",en
48.00318,-1.962964,"""to be harmonious""",en
29.95784,8.34033,"""to evolve""",en
21.362011,22.172222,"""determination""",en
20.44208,23.030197,"""balance""",en
55.521767,16.51459,"""insight""",en
44.906727,0.0005598016,"""recovery""",en
35.970676,16.307377,"""passion""",en
50.306004,15.443022,"""to learn""",en
33.499638,8.142037,"""negotiation""",en
49.814354,-2.2607288,"""to seek happiness""",en
49.988804,18.861607,"""thought""",en
43.301056,-4.561229,"""decision""",en
24.85905,-9.318417,"""cultural heritage""",en
52.480316,14.457943,"""to help""",en
44.258675,9.763057,"""truth""",en
13.634099,-13.833362,"""relativity""",en
38.170547,6.206553,"""proactive""",en
35.609352,3.0478556,"""feeling""",en
25.753883,12.706843,"""resource""",en
33.046818,14.936043,"""leisure""",en
41.65539,6.228097,"""active participation""",en
45.571194,-4.089055,"""trustworthiness""",en
39.82958,7.882513,"""morality""",en
35.037464,9.747922,"""observation""",en
12.600655,1.6332715,"""industry""",en
16.855665,16.637209,"""value""",en
45.462955,-7.01881,"""self-improvement""",en
47.29948,11.88822,"""to experience""",en
22.461622,12.587056,"""human rights""",en
33.40888,16.434969,"""intelligence""",en
50.61658,12.037692,"""to change""",en
39.918583,2.9678395,"""sociability""",en
52.35359,0.8076645,"""continuous""",en
30.620853,4.7340665,"""empathy""",en
54.52845,15.831334,"""to delight""",en
41.699657,1.1765795,"""resource recycling""",en
14.154998,-12.7875595,"""prospect""",en
40.664333,4.47038,"""social responsibility""",en
29.278301,11.133764,"""tradition""",en
21.268663,-10.8419,"""value chain""",en
45.908848,11.147077,"""to confirm""",en
18.757608,24.440655,"""family""",en
14.501039,-9.658636,"""directionality""",en
37.451576,-6.000279,"""to communicate""",en
41.595142,3.3604255,"""change management""",en
51.268845,12.478543,"""to love""",en
30.59838,-11.669277,"""intellectual property""",en
49.705055,12.978301,"""to sing""",en
23.312569,10.0932,"""heritage""",en
35.409016,-0.9829606,"""satisfaction""",en
35.53375,15.3330145,"""process""",en
49.893436,11.815351,"""to expand""",en
18.707329,14.278012,"""bond""",en
21.658928,20.836561,"""action""",en
28.036892,17.413996,"""effort""",en
38.077866,1.9797933,"""perception""",en
35.09698,17.296705,"""travel""",en
22.353477,21.49618,"""integration""",en
22.443346,19.399147,"""courage""",en
51.36853,17.223665,"""to celebrate""",en
43.8702,7.722382,"""free market""",en
13.101382,1.7289685,"""guts""",en
26.928019,12.526634,"""rest""",en
20.65629,20.117895,"""peace""",en
36.62019,16.542042,"""rhythm""",en
30.295486,9.43317,"""imagination""",en
36.12666,0.94174916,"""safety""",en
48.19764,-3.692123,"""sense of belonging""",en
38.582626,5.8113008,"""interactivity""",en
32.972378,-7.139179,"""volunteering""",en
54.810093,16.007887,"""delight""",en
37.65148,8.516106,"""to convey""",en
32.363003,2.4954581,"""lifestyle""",en
28.620039,0.187559,"""faith""",en
53.396317,5.666653,"""reliability""",en
51.788334,12.431474,"""to like""",en
46.081642,12.788003,"""to train""",en
52.669346,10.457473,"""beyond expectation""",en
50.72352,13.091755,"""to accept""",en
34.21306,5.533762,"""philosophy""",en
30.486078,-10.947232,"""individual freedom""",en
32.362225,7.635251,"""meditation""",en
19.456993,-4.8935933,"""stakeholder""",en
36.139297,11.377224,"""goal""",en
34.603374,-8.933513,"""subjectivity""",en
45.71466,6.561643,"""motivation""",en
45.4204,-6.929567,"""self-development""",en
30.968132,11.324258,"""dream""",en
51.120365,16.107662,"""to combine""",en
36.768856,18.970833,"""communication""",en
49.310474,16.631266,"""to meet""",en
36.77718,-4.3416467,"""to endure""",en
31.272703,12.121753,"""idea""",en
11.361755,-26.925625,"""festival""",en
53.33887,2.7105463,"""sustainability""",en
29.022907,16.037888,"""class""",en
8.581469,12.010235,"""expertise""",en
21.867414,17.852364,"""skill""",en
47.296562,-0.28157762,"""countryside""",en
34.739708,-0.48644668,"""discernment""",en
19.059937,25.192474,"""occupation""",en
36.984497,4.5217905,"""mental health""",en
36.85257,12.174223,"""past""",en
38.00195,-0.9394471,"""value creation""",en
46.2812,2.1233056,"""successful""",en
53.20538,4.220051,"""desirability""",en
33.85607,14.867748,"""system""",en
51.74936,5.394699,"""solidarity""",en
22.562258,22.380575,"""assistance""",en
43.50571,-1.5091035,"""responsibility""",en
34.746685,13.318978,"""to care""",en
53.78169,12.595964,"""to fit in""",en
52.547626,7.5038905,"""renewable energy""",en
32.850582,3.135029,"""lesson""",en
18.160952,-14.528598,"""discrimination""",en
40.385498,-1.9484985,"""co-prosperity""",en
48.52181,7.2088537,"""loving""",en
47.02761,11.035586,"""to disappear""",en
40.889397,5.526477,"""social capital""",en
10.018119,-13.018435,"""authenticity""",en
41.553467,12.835527,"""vision implementation""",en
31.174822,-4.0367827,"""confession""",en
49.72672,7.9129257,"""kindness""",en
27.680908,10.380192,"""crime""",en
35.89189,8.540939,"""knowledge""",en
17.433868,23.699448,"""innovation""",en
23.950823,21.787878,"""cooperation""",en
45.006935,3.0466547,"""dignity""",en
24.836752,15.977467,"""health""",en
45.744534,0.34213027,"""revolutionary""",en
26.702564,12.476275,"""policy""",en
51.857445,14.623962,"""to expect""",en
43.854763,13.292522,"""ethics""",en
35.35611,14.468339,"""city""",en
29.843102,7.02622,"""necessity""",en
35.44939,-7.6066794,"""creativity""",en
17.402641,-12.183813,"""intuition""",en
41.414997,1.8157624,"""resource management""",en
25.153208,11.336855,"""universe""",en
40.267193,10.600915,"""learning ability""",en
36.813995,-4.0807304,"""to strengthen""",en
38.213688,13.67587,"""stocks""",en
-11.690808,-3.2248263,"""psychology""",es
-3.4275975,5.984136,"""consideration""",es
7.867524,-13.987935,"""natural disaster""",es
9.07918,-13.934202,"""exercise""",es
7.6353254,-6.4889417,"""learning""",es
8.114589,7.1341567,"""adaptability""",es
