x,y,text,lang
-11.627009,-4.912274,"""It is important to always be ready to learn.""",ko
6.2358418,-22.294624,"""Let’s not lose hope even in difficulties.""",ko
-16.604765,-13.721309,"""Friends share difficult times.""",ko
-6.4177995,-28.216427,"""Recognize your limits.""",ko
-10.933912,-28.75102,"""I take responsibility for my choices.""",ko
-11.784499,-10.705934,"""We should have a positive attitude.""",ko
-10.735718,-7.1117015,"""Mistakes are good lessons.""",ko
-8.4609585,-7.925122,"""I have a purpose.""",ko
-1.0456978,-20.478388,"""Daily experiences help me grow.""",ko
-14.493303,-7.4473815,"""Positive thinking is important.""",ko
2.5849733,-24.53704,"""The journey towards the goal is important.""",ko
-6.13666,-19.46916,"""Love is the force that brightens the world.""",ko
-3.2537608,-11.238705,"""Dreams exist to be realized.""",ko
-11.723831,-6.951705,"""Mental health is important.""",ko
-3.7842228,-10.736474,"""Dreams can come true.""",ko
5.594385,-14.295609,"""Tomorrow will be a better day.""",ko
0.36686018,-11.493591,"""Time spent with friends is valuable.""",ko
-12.096178,-10.140266,"""You must actively seek opportunities.""",ko
-5.496407,-22.403687,"""Understanding who I am is important.""",ko
-16.801268,-10.383433,"""Harmony with nature is necessary.""",ko
0.8416799,-12.638107,"""Children have infinite potential.""",ko
-6.3620453,-10.131666,"""Every problem has a solution.""",ko
-13.102458,-23.866251,"""Be true to yourself.""",ko
-10.915359,-13.082503,"""It is important to give positive feedback.""",ko
-4.7157445,-25.664997,"""Loving yourself is the most important thing.""",ko
-0.92703754,-15.7780075,"""Communication is the foundation of all relationships.""",ko
-5.473153,-13.317834,"""We learn from each other's differences.""",ko
1.768766,-15.55418,"""Failure is an opportunity for a new beginning.""",ko
-7.835933,-17.68313,"""Passion changes lives.""",ko
0.4776448,-28.560059,"""Beauty differs based on perspective.""",ko
-12.273046,-21.313717,"""I love learning new things.""",ko
-9.22138,-17.951809,"""Attitude determines the outcome.""",ko
-13.404761,-8.991388,"""Taking proper breaks is necessary.""",ko
-4.767763,-19.190897,"""I believe in the power of relationships.""",ko
-4.0650573,-21.64995,"""Nature inspires me.""",ko
-11.499672,-23.48891,"""I view my past positively.""",ko
-9.547239,-24.871546,"""I respect my feelings.""",ko
-12.603604,-21.25162,"""I try something new every day.""",ko
1.8777021,-13.735901,"""Precious memories stay in the heart.""",ko
-1.0066037,-7.63259,"""Happiness is a state you can choose.""",ko
1.3959271,-18.257679,"""Every experience teaches me something.""",ko
0.2907487,-14.869345,"""Self-improvement is a continuous process.""",ko
-3.9037225,-26.348064,"""It is important to believe in yourself.""",ko
1.5218023,-12.073795,"""Kindness always holds great value.""",ko
-8.512507,-8.6638565,"""I have a precious dream.""",ko
-10.74503,-11.204898,"""Let’s unleash our imagination.""",ko
-7.003411,-20.921572,"""Today is a clear day.""",ko
-8.4608345,-7.9249687,"""I have a purpose.""",ko
2.680284,-25.269236,"""I am moving towards my goals.""",ko
-10.213791,-20.999563,"""I want to share my experiences.""",ko
-4.9950504,-19.94544,"""Love heals everything.""",ko
5.7288094,-17.453089,"""Treasure this moment.""",ko
-8.901619,-26.8431,"""My thoughts create my reality.""",ko
-4.5929666,-7.223745,"""Let’s celebrate small achievements.""",ko
-4.141663,-17.564554,"""Communication strengthens relationships.""",ko
-16.602097,-18.829414,"""Revisit your goals every day.""",ko
-10.531579,-20.529417,"""Travel offers new perspectives.""",ko
-12.371972,-15.980503,"""Let’s choose the right path.""",ko
0.18137176,-28.33653,"""It is important to find beauty.""",ko
-2.8446639,-13.584202,"""Life is only once.""",ko
-1.0594871,-23.310259,"""You must listen to your own voice.""",ko
-4.203552,-14.288144,"""Humans learn from each other.""",ko
-2.2523415,-22.4362,"""You must be honest with yourself.""",ko
-11.913127,-6.6086955,"""Good sleep is important.""",ko
-4.639099,-23.330162,"""Finding inner peace is important.""",ko
3.7841046,-15.28091,"""The future depends on today’s choices.""",ko
-3.079968,-26.253294,"""Believe that anything is possible.""",ko
-8.727938,-23.39736,"""Let’s do what we love.""",ko
4.571214,-19.435225,"""I take pride in what I do.""",ko
-13.414794,-13.83192,"""Surround yourself with positive people.""",ko
-12.473307,-7.448598,"""Effective communication is necessary.""",ko
-3.956313,-4.6267858,"""I am always ready to learn.""",ko
-3.3406918,-4.8949428,"""Be ready when opportunity comes.""",ko
2.6173422,-21.98027,"""Focus on continuous growth.""",ko
-11.6645565,-23.588306,"""I view myself positively.""",ko
2.9990427,-12.386678,"""Past experiences are valuable lessons.""",ko
-7.9516673,-20.100676,"""Tomorrow is a new beginning.""",ko
-15.043143,-25.62795,"""I always seek to discover.""",ko
-7.6276245,-3.2098367,"""Family is the most important part of life.""",ko
-0.7081265,-11.76273,"""Time with precious people is special.""",ko
-12.646529,-18.687946,"""I will follow my passion.""",ko
-3.067836,-5.030767,"""Opportunities come to the prepared.""",ko
-10.322622,-14.7127905,"""Let’s positively influence those around us.""",ko
-6.75321,-26.030321,"""Let’s express our feelings honestly.""",ko
-11.25026,-26.687525,"""I design my future.""",ko
-4.9338174,-19.9763,"""Love conquers all.""",ko
-0.23238534,-16.001013,"""Success is the result of effort.""",ko
-16.432737,-19.81153,"""I reflect on my goals every day.""",ko
0.11332744,-9.962294,"""Every moment is precious.""",ko
1.4318686,-21.176258,"""Change is the beginning of growth.""",ko
1.0057533,-22.961596,"""You cannot grow without challenges.""",ko
-16.281376,-8.756204,"""It’s necessary to think flexibly.""",ko
-10.287315,-27.510143,"""My choices shape who I am.""",ko
-9.071487,-25.658592,"""I express my feelings honestly.""",ko
-12.356646,-13.304394,"""Spread positive energy around you.""",ko
-15.816291,-26.587969,"""I am growing.""",ko
0.17470573,-17.889406,"""Experiences make me stronger.""",ko
-11.378044,-16.526003,"""Make the most of today.""",ko
4.5819535,-17.777943,"""Everyone deserves respect.""",ko
-15.306571,-25.098867,"""I always do my best.""",ko
-8.100015,-2.7136452,"""Time spent together is the happiest.""",ko
-14.465453,-10.715445,"""We need to open new doors.""",ko
-10.549075,-13.415673,"""Embrace feedback actively.""",ko
1.9629793,-16.15491,"""Failure is the mother of success.""",ko
-0.3698125,-13.651945,"""Humility is a great virtue.""",ko
-6.342862,-28.442028,"""Let’s transcend our limits.""",ko
-13.868083,-26.331686,"""I am finding my own path.""",ko
-1.9524636,-27.356056,"""Believing that you can is important.""",ko
-16.979795,-17.41726,"""Look for new opportunities every day.""",ko
5.2835245,-14.439842,"""Tomorrow exists for a better me.""",ko
6.492958,-17.897371,"""Enjoy this moment.""",ko
-5.392808,-13.4154625,"""People learn from each other's strengths.""",ko
2.0017364,-18.629467,"""Nature teaches us many things.""",ko
-1.1147848,-8.448044,"""Happiness grows by sharing.""",ko
-15.961392,-16.12318,"""Let’s maintain a positive mindset every day.""",ko
3.1226068,-10.446701,"""True friendship is precious.""",ko
8.545152,-20.950722,"""Let’s not forget to be grateful.""",ko
-7.0001106,-10.019194,"""Every challenge has value.""",ko
1.9261681,-16.020132,"""Failure is the first step to success.""",ko
-0.021068938,-7.8939795,"""Happiness starts from within.""",ko
-12.824928,-5.9790354,"""Action is important.""",ko
2.4774697,-9.08914,"""True happiness comes from within.""",ko
-6.3908505,-7.400962,"""Nothing is impossible.""",ko
3.8587866,-11.719835,"""Time is the most precious resource.""",ko
-3.229013,-20.086166,"""Patience is the key to success.""",ko
-0.5679625,-17.036327,"""Curiosity leads me.""",ko
-5.802379,-10.29491,"""Problems can always be solved.""",ko
-3.4822702,-16.252699,"""A space for communication opens.""",ko
-1.6945895,-9.024677,"""Happiness is within me.""",ko
-8.062917,-14.265165,"""Make the best of the given situation.""",ko
-10.312917,-27.48257,"""My choices determine my future.""",ko
42.91444,1.3467264,"""Everything develops in stages.""",en
62.023655,-0.7142465,"""Use positive words often.""",en
43.685272,-0.6174509,"""Let’s do our best at the designated time.""",en
39.371254,-6.0716486,"""The next step is always a better choice.""",en
42.86932,-2.050479,"""Music is a wonderful way to express emotions.""",en
41.40115,-1.857002,"""Be grateful for the little joys of life.""",en
48.68812,7.613876,"""I will not give up on my dreams.""",en
58.17597,5.260208,"""I read books every day.""",en
48.03399,3.4622154,"""Let’s follow our passions.""",en
65.97576,-9.359067,"""Good habits lead me.""",en
40.494484,1.6077667,"""People are all connected to each other.""",en
45.670944,1.7363698,"""Let’s turn crises into opportunities.""",en
49.507103,-2.3598862,"""We must not lose hope.""",en
62.960663,1.0028253,"""I jog every morning.""",en
57.855633,-2.0078125,"""Dream of positive changes.""",en
51.003464,-7.3104906,"""Connections with people are important.""",en
40.298973,-3.3361437,"""Change is an opportunity for growth.""",en
58.619415,-10.815845,"""True change begins from within.""",en
44.919594,-9.629291,"""Experience is necessary to gain wisdom.""",en
57.305958,-2.7670753,"""Dreams can become reality.""",en
51.57402,-2.8032782,"""The most valuable things are not seen.""",en
63.90931,-3.3086772,"""Accepting the past is important.""",en
43.616547,-4.399896,"""Don’t lose your smile even in difficulties.""",en
45.456882,0.020560453,"""Let’s have a grateful heart every day.""",en
52.825996,-5.637718,"""Time with friends is precious.""",en
65.698044,-6.7795835,"""Share your story.""",en
66.33314,-7.7951684,"""Cherish even small things.""",en
45.092213,-8.254859,"""A proactive attitude is necessary.""",en
42.687416,-10.082442,"""Support makes people stronger.""",en
59.24709,-9.79628,"""Positive change starts from within.""",en
45.129097,-1.6017023,"""You must listen to your inner voice.""",en
50.688618,-2.2961202,"""Everyone has a story to tell.""",en
47.266277,1.754892,"""Let’s understand each other through conversation.""",en
59.600582,2.8141315,"""Set small goals every day.""",en
48.26198,-4.910241,"""It’s important to love yourself.""",en
49.32304,-6.0260725,"""It is important to respect others.""",en
61.415813,-4.885871,"""Nature brings me peace.""",en
61.279366,-8.191351,"""Happiness comes from small moments.""",en
41.55272,0.08120743,"""I strive to achieve my dreams.""",en
38.675312,-7.7856383,"""Today is the first day of my life.""",en
49.546913,-0.014837695,"""Always maintain a positive mindset.""",en
60.750095,1.6134452,"""Faith propels us forward.""",en
63.428722,-2.881844,"""Daily progress is important.""",en
66.83642,-8.116707,"""Cherish every moment.""",en
47.311424,-1.9098119,"""Don’t forget to smile every day.""",en
46.91129,5.7850423,"""Let’s do our best in everything we do.""",en
49.008255,-5.219494,"""It is important to express yourself.""",en
65.84729,-2.5281825,"""Keep moving towards your goals.""",en
58.423454,-9.364942,"""Positive change starts with small habits.""",en
45.199974,-11.439074,"""Knowledge is power.""",en
41.925705,-10.481918,"""Exercise helps maintain health.""",en
48.39303,-6.436453,"""It is important to take action first.""",en
45.352623,-4.2183876,"""It is important to always be ready to learn.""",en
43.394768,-4.371331,"""Let’s not lose hope even in difficulties.""",en
64.42078,-8.174257,"""Friends share difficult times.""",en
49.599655,2.3386712,"""Recognize your limits.""",en
51.0227,8.945956,"""I take responsibility for my choices.""",en
51.10584,0.50033665,"""We should have a positive attitude.""",en
47.288948,-10.824829,"""Mistakes are good lessons.""",en
52.272987,-0.27434713,"""I have a purpose.""",en
59.811874,-2.147217,"""Daily experiences help me grow.""",en
52.993027,-9.10991,"""Positive thinking is important.""",en
47.248455,-7.3445706,"""The journey towards the goal is important.""",en
41.125374,-1.0029583,"""Love is the force that brightens the world.""",en
56.81402,-2.3504605,"""Dreams exist to be realized.""",en
53.821514,-8.425995,"""Mental health is important.""",en
57.85436,-3.393289,"""Dreams can come true.""",en
46.13894,-13.222845,"""Tomorrow will be a better day.""",en
53.384037,-5.3849516,"""Time spent with friends is valuable.""",en
57.322506,1.8554817,"""You must actively seek opportunities.""",en
66.11361,-10.146596,"""Understanding who I am is important.""",en
52.422382,-6.641983,"""Harmony with nature is necessary.""",en
50.25312,-11.348958,"""Children have infinite potential.""",en
43.46345,3.2173114,"""Every problem has a solution.""",en
59.569847,-4.6912336,"""Be true to yourself.""",en
49.182926,-6.6154785,"""It is important to give positive feedback.""",en
46.756844,-5.6421914,"""Loving yourself is the most important thing.""",en
38.943275,-2.3290036,"""Communication is the foundation of all relationships.""",en
39.897957,2.578653,"""We learn from each other's differences.""",en
41.01945,-5.9307604,"""Failure is an opportunity for a new beginning.""",en
57.65835,-7.1686835,"""Passion changes lives.""",en
56.794865,-1.3293633,"""Beauty differs based on perspective.""",en
60.132706,-0.34772155,"""I love learning new things.""",en
54.643497,-0.96918297,"""Attitude determines the outcome.""",en
63.11323,-1.9867343,"""Taking proper breaks is necessary.""",en
40.024387,-1.591491,"""I believe in the power of relationships.""",en
42.521275,-12.222709,"""Nature inspires me.""",en
50.288795,6.2709026,"""I view my past positively.""",en
52.747612,3.9269118,"""I respect my feelings.""",en
56.747078,5.4710526,"""I try something new every day.""",en
63.187458,-5.518578,"""Precious memories stay in the heart.""",en
42.43452,-6.22604,"""Happiness is a state you can choose.""",en
60.943928,-3.1977015,"""Every experience teaches me something.""",en
41.913555,3.3981268,"""Self-improvement is a continuous process.""",en
48.41739,-5.7216983,"""It is important to believe in yourself.""",en
56.645718,-8.662156,"""Kindness always holds great value.""",en
51.077576,-1.6644781,"""I have a precious dream.""",en
46.83814,2.3542237,"""Let’s unleash our imagination.""",en
46.098625,-13.509275,"""Today is a clear day.""",en
52.27281,-0.27431506,"""I have a purpose.""",en
53.30718,6.109158,"""I am moving towards my goals.""",en
52.98601,5.3278284,"""I want to share my experiences.""",en
64.84812,-5.9866486,"""Love heals everything.""",en
53.426888,-3.0378976,"""Treasure this moment.""",en
53.58469,7.8993683,"""My thoughts create my reality.""",en
48.26727,2.6537254,"""Let’s celebrate small achievements.""",en
37.93811,-2.1089365,"""Communication strengthens relationships.""",en
58.360695,3.9628825,"""Revisit your goals every day.""",en
58.656967,-0.5271148,"""Travel offers new perspectives.""",en
46.715652,3.9120047,"""Let’s choose the right path.""",en
49.85665,-5.624794,"""It is important to find beauty.""",en
57.995262,-5.4924717,"""Life is only once.""",en
45.175526,-1.646192,"""You must listen to your own voice.""",en
64.22776,-0.7788967,"""Humans learn from each other.""",en
48.096718,-3.424593,"""You must be honest with yourself.""",en
63.230164,-3.9466965,"""Good sleep is important.""",en
64.1387,-3.9842997,"""Finding inner peace is important.""",en
38.43,-5.000898,"""The future depends on today’s choices.""",en
58.982784,-5.03418,"""Believe that anything is possible.""",en
47.366096,5.3148975,"""Let’s do what we love.""",en
49.128464,7.5387115,"""I take pride in what I do.""",en
61.26374,-0.83743995,"""Surround yourself with positive people.""",en
45.825954,-9.683039,"""Effective communication is necessary.""",en
45.836075,-3.778239,"""I am always ready to learn.""",en
55.299805,2.123785,"""Be ready when opportunity comes.""",en
56.527203,0.66187316,"""Focus on continuous growth.""",en
50.133205,6.118098,"""I view myself positively.""",en
47.29241,-10.2369585,"""Past experiences are valuable lessons.""",en
46.31403,-12.467155,"""Tomorrow is a new beginning.""",en
61.365738,-5.5656953,"""I always seek to discover.""",en
44.57168,-5.7093697,"""Family is the most important part of life.""",en
52.340183,-5.3854547,"""Time with precious people is special.""",en
52.328907,6.8083076,"""I will follow my passion.""",en
40.326355,-4.6844454,"""Opportunities come to the prepared.""",en
48.821102,4.6054797,"""Let’s positively influence those around us.""",en
50.64638,3.7293842,"""Let’s express our feelings honestly.""",en
51.921204,7.751456,"""I design my future.""",en
64.52085,-5.474433,"""Love conquers all.""",en
40.50308,-7.627096,"""Success is the result of effort.""",en
56.76153,5.455603,"""I reflect on my goals every day.""",en
53.561356,-4.363791,"""Every moment is precious.""",en
39.602837,-2.5670247,"""Change is the beginning of growth.""",en
47.968513,0.79406595,"""You cannot grow without challenges.""",en
44.302124,-3.2062128,"""It’s necessary to think flexibly.""",en
51.14847,8.060793,"""My choices shape who I am.""",en
52.26946,4.038659,"""I express my feelings honestly.""",en
60.912716,-0.9550399,"""Spread positive energy around you.""",en
67.02957,-5.547975,"""I am growing.""",en
42.864468,-9.839882,"""Experiences make me stronger.""",en
63.48519,-6.735316,"""Make the most of today.""",en
56.41606,-5.5059853,"""Everyone deserves respect.""",en
68.299805,-3.7706342,"""I always do my best.""",en
62.600376,-7.6274424,"""Time spent together is the happiest.""",en
58.063763,1.2531093,"""We need to open new doors.""",en
56.50934,1.4587654,"""Embrace feedback actively.""",en
40.762726,-6.6457424,"""Failure is the mother of success.""",en
42.180218,-7.0091414,"""Humility is a great virtue.""",en
49.34628,3.2970777,"""Let’s transcend our limits.""",en
67.91318,-5.481698,"""I am finding my own path.""",en
49.70642,-8.013334,"""Believing that you can is important.""",en
58.195255,3.2249875,"""Look for new opportunities every day.""",en
60.37272,-6.4437003,"""Tomorrow exists for a better me.""",en
65.6213,-4.555377,"""Enjoy this moment.""",en
39.902634,2.5764654,"""People learn from each other's strengths.""",en
61.39536,-3.4145663,"""Nature teaches us many things.""",en
60.659153,-8.427951,"""Happiness grows by sharing.""",en
45.726974,0.13590711,"""Let’s maintain a positive mindset every day.""",en
54.505478,-6.4987826,"""True friendship is precious.""",en
47.69959,-1.7595229,"""Let’s not forget to be grateful.""",en
54.66267,-2.663754,"""Every challenge has value.""",en
40.4109,-6.4544888,"""Failure is the first step to success.""",en
62.920734,-8.695573,"""Happiness starts from within.""",en
55.11219,-7.763628,"""Action is important.""",en
63.544884,-9.439147,"""True happiness comes from within.""",en
55.335148,-4.461831,"""Nothing is impossible.""",en
51.598644,-4.766947,"""Time is the most precious resource.""",en
41.73199,-5.3100905,"""Patience is the key to success.""",en
62.22836,-5.07796,"""Curiosity leads me.""",en
42.6157,3.3808777,"""Problems can always be solved.""",en
41.40838,-3.4574265,"""A space for communication opens.""",en
61.584427,-8.314673,"""Happiness is within me.""",en
42.95977,-1.2709811,"""Make the best of the given situation.""",en
51.2272,8.926906,"""My choices determine my future.""",en
-1.9920213,14.934641,"""Everything develops in stages.""",es
11.101124,-1.7632278,"""Use positive words often.""",es
10.552822,0.49388131,"""Let’s do our best at the designated time.""",es
5.528206,3.1280327,"""The next step is always a better choice.""",es
3.107786,4.18389,"""Music is a wonderful way to express emotions.""",es
0.5632123,4.6261344,"""Be grateful for the little joys of life.""",es
9.640666,-2.7187395,"""I will not give up on my dreams.""",es
3.4114177,-3.8164384,"""I read books every day.""",es
-1.1565473,21.53374,"""Let’s follow our passions.""",es
0.4669334,18.054644,"""Good habits lead me.""",es
-5.758115,-15.575722,"""People are all connected to each other.""",es
-0.65084285,9.697742,"""Let’s turn crises into opportunities.""",es
-7.845689,6.2968745,"""We must not lose hope.""",es
4.7955766,-4.9036026,"""I jog every morning.""",es
-6.0696344,-0.45387626,"""Dream of positive changes.""",es
10.006188,10.066101,"""Connections with people are important.""",es
3.2856588,5.22628,"""Change is an opportunity for growth.""",es
-14.217352,-0.3708935,"""True change begins from within.""",es
-4.100765,0.16738825,"""Experience is necessary to gain wisdom.""",es
10.085964,-7.965386,"""Dreams can become reality.""",es
7.781952,-4.8813972,"""The most valuable things are not seen.""",es
6.947985,8.765628,"""Accepting the past is important.""",es
-7.384362,7.5399833,"""Don’t lose your smile even in difficulties.""",es
-12.465829,6.766953,"""Let’s have a grateful heart every day.""",es
8.751332,9.825277,"""Time with friends is precious.""",es
-2.5293536,15.350118,"""Share your story.""",es
0.1782354,5.2242627,"""Cherish even small things.""",es
-11.353223,10.881666,"""A proactive attitude is necessary.""",es
8.556171,6.83791,"""Support makes people stronger.""",es
-14.149196,-0.3813852,"""Positive change starts from within.""",es
-9.517542,15.086755,"""You must listen to your inner voice.""",es
5.193473,-23.938633,"""Everyone has a story to tell.""",es
3.1748421,2.848173,"""Let’s understand each other through conversation.""",es
3.528568,-1.8855352,"""Set small goals every day.""",es
4.5417285,14.961168,"""It’s important to love yourself.""",es
3.7874336,17.732777,"""It is important to respect others.""",es
-1.064103,18.512733,"""Nature brings me peace.""",es
-3.2725909,7.427626,"""Happiness comes from small moments.""",es
14.024477,14.088365,"""I strive to achieve my dreams.""",es
12.452332,4.7160254,"""Today is the first day of my life.""",es
-11.473416,7.687224,"""Always maintain a positive mindset.""",es
-12.968352,3.882061,"""Faith propels us forward.""",es
4.508644,9.969285,"""Daily progress is important.""",es
-4.9344854,17.631691,"""Cherish every moment.""",es
6.5705495,-2.8634236,"""Don’t forget to smile every day.""",es
13.984553,1.9878159,"""Let’s do our best in everything we do.""",es
3.336449,19.980556,"""It is important to express yourself.""",es
-8.745839,0.8657902,"""Keep moving towards your goals.""",es
-2.2972,4.6495514,"""Positive change starts with small habits.""",es
4.422219,11.718243,"""Knowledge is power.""",es
4.2138944,7.804091,"""Exercise helps maintain health.""",es
1.9375426,21.768414,"""It is important to take action first.""",es
-4.1169147,2.8748827,"""It is important to always be ready to learn.""",es
-7.585143,7.1122646,"""Let’s not lose hope even in difficulties.""",es
3.9035735,17.126596,"""Friends share difficult times.""",es
6.142538,17.802176,"""Recognize your limits.""",es
6.4977775,-0.9229207,"""I take responsibility for my choices.""",es
-11.781797,10.397246,"""We should have a positive attitude.""",es
0.88032025,1.5465362,"""Mistakes are good lessons.""",es
8.386199,17.771925,"""I have a purpose.""",es
0.87963724,3.3110662,"""Daily experiences help me grow.""",es
5.12664,10.134138,"""Positive thinking is important.""",es
6.2242885,8.383385,"""The journey towards the goal is important.""",es
9.716746,4.70217,"""Love is the force that brightens the world.""",es
10.499267,-7.0345306,"""Dreams exist to be realized.""",es
2.4753165,19.693417,"""Mental health is important.""",es
10.085964,-7.965386,"""Dreams can come true.""",es
8.996805,2.262391,"""Tomorrow will be a better day.""",es
8.552528,9.9311905,"""Time spent with friends is valuable.""",es
-10.322679,13.955861,"""You must actively seek opportunities.""",es
2.7489526,18.935467,"""Understanding who I am is important.""",es
4.464347,4.7797337,"""Harmony with nature is necessary.""",es
2.179684,7.85702,"""Children have infinite potential.""",es
-0.18744925,-1.413164,"""Every problem has a solution.""",es
6.3158646,13.106111,"""Be true to yourself.""",es
-4.495899,11.375225,"""It is important to give positive feedback.""",es
7.378536,12.507793,"""Loving yourself is the most important thing.""",es
10.731541,5.311994,"""Communication is the foundation of all relationships.""",es
-0.5740316,1.5764648,"""We learn from each other's differences.""",es
7.1687417,4.3437304,"""Failure is an opportunity for a new beginning.""",es
-2.7661505,20.415041,"""Passion changes lives.""",es
2.398216,5.598891,"""Beauty differs based on perspective.""",es
-27.960283,17.45887,"""I love learning new things.""",es
-7.1723585,12.122621,"""Attitude determines the outcome.""",es
-9.773571,11.1925535,"""Taking proper breaks is necessary.""",es
9.907776,5.398909,"""I believe in the power of relationships.""",es
-0.26120013,18.517687,"""Nature inspires me.""",es
-2.645194,10.787568,"""I view my past positively.""",es
5.3667326,20.734037,"""I respect my feelings.""",es
4.4349055,-3.1517196,"""I try something new every day.""",es
9.332513,8.203275,"""Precious memories stay in the heart.""",es
3.9813018,3.7161412,"""Happiness is a state you can choose.""",es
-0.6262201,14.198057,"""Every experience teaches me something.""",es
12.055496,9.063736,"""Self-improvement is a continuous process.""",es
7.4869356,13.436468,"""It is important to believe in yourself.""",es
0.5152746,13.229858,"""Kindness always holds great value.""",es
7.1776648,-3.9503522,"""I have a precious dream.""",es
-10.008499,1.6601319,"""Let’s unleash our imagination.""",es
6.296034,-8.490216,"""Today is a clear day.""",es
8.386045,17.772043,"""I have a purpose.""",es
-9.11258,0.9609213,"""I am moving towards my goals.""",es
3.646091,21.79588,"""I want to share my experiences.""",es
3.108709,12.746855,"""Love heals everything.""",es
-4.954245,17.622389,"""Treasure this moment.""",es
14.295928,14.252717,"""My thoughts create my reality.""",es
2.1585252,16.185837,"""Let’s celebrate small achievements.""",es
-0.056477018,8.810231,"""Communication strengthens relationships.""",es
3.9322708,-1.5786057,"""Revisit your goals every day.""",es
1.4644449,0.86605114,"""Travel offers new perspectives.""",es
-7.2735357,2.1577191,"""Let’s choose the right path.""",es
1.3192507,21.049953,"""It is important to find beauty.""",es
1.1217345,11.794975,"""Life is only once.""",es
-9.583017,14.97936,"""You must listen to your own voice.""",es
-1.7010407,1.6880238,"""Humans learn from each other.""",es
6.5515656,14.519599,"""You must be honest with yourself.""",es
5.763128,10.303472,"""Good sleep is important.""",es
1.214912,21.11836,"""Finding inner peace is important.""",es
6.591819,2.6723485,"""The future depends on today’s choices.""",es
9.424952,13.986243,"""Believe that anything is possible.""",es
-6.9196343,3.341928,"""Let’s do what we love.""",es
13.091285,1.4527347,"""I take pride in what I do.""",es
-2.685804,12.493882,"""Surround yourself with positive people.""",es
-7.829984,11.610537,"""Effective communication is necessary.""",es
-4.3146605,2.6732361,"""I am always ready to learn.""",es
-3.2843857,-2.5936117,"""Be ready when opportunity comes.""",es
1.9284718,9.663778,"""Focus on continuous growth.""",es
-2.3916538,11.300787,"""I view myself positively.""",es
0.8049501,2.6237352,"""Past experiences are valuable lessons.""",es
7.8781676,3.2883506,"""Tomorrow is a new beginning.""",es
0.99806947,16.663633,"""I always seek to discover.""",es
11.954626,4.859429,"""Family is the most important part of life.""",es
7.916049,10.051543,"""Time with precious people is special.""",es
-1.9172122,19.683947,"""I will follow my passion.""",es
